patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,344,77,331,325,325,1,2,2,2
0,1,500,322,341,340,345,326,0,0,0,0
0,2,0,310,69,306,305,305,1,3,3,3
0,2,500,310,325,316,303,304,0,0,0,0
0,3,0,280,78,287,288,287,1,3,3,3
0,3,500,281,302,287,286,288,0,0,0,0
1,3,0,527,76,277,276,279,1,2,2,2
1,3,500,497,281,278,276,277,0,0,0,0
0,4,0,239,81,258,253,244,1,3,3,3
0,4,500,227,262,259,259,259,0,0,0,0
2,4,0,472,90,248,237,235,1,2,2,2
2,4,500,452,252,249,252,249,0,0,0,0
0,5,0,206,82,232,224,222,1,3,3,3
0,5,500,198,237,236,235,236,0,0,0,0
2,5,0,417,79,224,213,213,1,3,3,3
2,5,500,396,225,225,225,225,0,0,0,0
0,6,0,175,81,211,210,202,1,3,3,3
0,6,500,168,214,214,213,213,0,0,0,0
3,6,0,362,91,204,204,204,1,3,3,3
3,6,500,303,163,161,162,162,0,0,0,0
0,7,0,156,64,151,151,151,1,3,3,3
0,7,500,157,160,160,160,160,0,0,0,0
3,7,0,302,68,153,153,160,1,4,4,4
3,7,500,300,163,162,163,161,0,0,0,0
0,8,0,150,71,150,150,152,1,3,3,3
0,8,500,151,160,159,159,160,0,0,0,0
4,8,0,289,83,153,154,158,1,4,4,4
4,8,500,293,165,163,163,162,0,0,0,0
0,9,0,189,83,151,153,153,1,2,2,2
0,9,500,188,160,160,162,161,0,0,0,0
4,9,0,328,85,156,156,155,1,6,6,6
4,9,500,327,167,165,165,165,0,0,0,0
