patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,215,48,214,212,212,1,2,2,2
0,1,500,216,218,214,214,215,0,0,0,0
0,2,0,210,45,204,204,204,1,3,3,3
0,2,500,210,217,218,180,162,0,0,0,0
0,3,0,177,41,153,154,153,1,3,3,3
0,3,500,178,163,162,163,162,0,0,0,0
1,3,0,328,40,155,157,155,1,2,2,2
1,3,500,327,166,167,166,165,0,0,0,0
0,4,0,168,48,154,153,153,1,3,3,3
0,4,500,171,163,163,162,162,0,0,0,0
2,4,0,323,55,156,155,155,1,2,2,2
2,4,500,323,166,164,164,167,0,0,0,0
0,5,0,168,58,155,155,155,1,3,3,3
0,5,500,168,166,165,165,165,0,0,0,0
2,5,0,324,58,158,158,157,1,3,3,3
2,5,500,326,168,166,166,167,0,0,0,0
0,6,0,160,64,156,154,155,1,3,3,3
0,6,500,162,166,165,165,164,0,0,0,0
3,6,0,310,72,157,157,157,1,3,3,3
3,6,500,309,168,166,167,166,0,0,0,0
0,7,0,155,71,155,156,156,1,3,3,3
0,7,500,155,166,165,164,165,0,0,0,0
3,7,0,302,72,157,158,156,1,4,4,4
3,7,500,302,169,165,167,165,0,0,0,0
0,8,0,149,78,155,155,156,1,3,3,3
0,8,500,148,165,165,164,164,0,0,0,0
4,8,0,289,87,157,158,156,1,4,4,4
4,8,500,284,165,165,164,165,0,0,0,0
0,9,0,183,89,153,152,152,1,2,2,2
0,9,500,182,163,163,161,162,0,0,0,0
4,9,0,322,85,156,155,156,1,6,6,6
4,9,500,322,165,164,165,165,0,0,0,0
