patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,5,3,2,3,1,2,2,2
0,500,3,8,9,7,6,0,0,0,0
1,0,7688,451,529,533,533,1,2,2,2
1,500,386,386,370,371,371,0,0,0,0
2,0,401,292,426,400,400,1,2,2,2
2,500,348,362,357,357,338,0,0,0,0
3,0,358,245,349,349,347,1,2,2,2
3,500,304,312,294,296,295,0,0,0,0
4,0,295,230,314,313,309,1,2,2,2
4,500,257,270,270,268,267,0,0,0,0
5,0,306,219,288,284,272,1,2,2,2
5,500,236,252,247,246,247,0,0,0,0
6,0,276,211,267,254,257,1,2,2,2
6,500,220,228,226,225,226,0,0,0,0
7,0,248,199,243,228,227,1,2,2,2
7,500,194,210,206,205,204,0,0,0,0
8,0,243,201,226,226,219,1,2,2,2
8,500,180,189,189,188,186,0,0,0,0
9,0,231,186,314,312,309,1,2,2,2
9,500,218,228,226,226,225,0,0,0,0
