patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,3,3,3,3,1,3,3,3
0,500,2,9,7,7,7,0,0,0,0
1,0,2737,516,921,881,868,1,3,3,3
1,500,801,777,773,772,733,0,0,0,0
2,0,13063,710,1140,1077,1075,1,3,3,3
2,500,930,956,918,888,888,0,0,0,0
3,0,774,537,835,805,785,1,3,3,3
3,500,724,730,704,701,698,0,0,0,0
4,0,680,522,734,722,695,1,3,3,3
4,500,644,660,632,626,627,0,0,0,0
5,0,521,398,541,540,542,1,3,3,3
5,500,495,487,486,485,486,0,0,0,0
6,0,450,361,469,468,469,1,3,3,3
6,500,425,363,329,330,329,0,0,0,0
7,0,331,270,330,332,331,1,3,3,3
7,500,327,309,309,309,308,0,0,0,0
8,0,309,272,310,310,310,1,3,3,3
8,500,307,289,287,288,288,0,0,0,0
9,0,288,270,290,288,289,1,3,3,3
9,500,284,267,268,268,267,0,0,0,0
