patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,4,2,2,2,1,2,2,2
0,500,1,5,4,4,4,0,0,0,0
1,0,7541,2146,440,409,410,1,1,1,1
1,500,336,359,352,345,331,0,0,0,0
2,0,320,221,394,393,390,1,3,3,3
2,500,313,313,311,312,311,0,0,0,0
3,0,300,176,364,360,344,1,4,4,4
3,500,284,295,294,294,293,0,0,0,0
4,0,284,168,326,326,327,1,4,4,4
4,500,270,281,277,277,279,0,0,0,0
5,0,259,163,312,313,310,1,4,4,4
5,500,255,265,263,265,251,0,0,0,0
6,0,242,124,297,296,296,1,4,4,4
6,500,243,253,252,248,239,0,0,0,0
7,0,231,115,283,281,282,1,4,4,4
7,500,230,242,241,239,229,0,0,0,0
8,0,221,169,268,268,269,1,4,4,4
8,500,220,231,230,232,220,0,0,0,0
9,0,211,118,259,258,257,1,4,4,4
9,500,212,221,220,221,205,0,0,0,0
