patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,256,3680,444,442,443,1,4,4,4
0,1,500,259,456,453,440,422,0,0,0,0
0,2,0,241,220,415,416,414,1,6,6,6
0,2,500,227,405,401,400,401,0,0,0,0
0,3,0,226,172,382,367,368,1,6,6,6
0,3,500,213,377,376,375,365,0,0,0,0
1,3,0,394,189,345,344,345,1,4,4,4
1,3,500,396,347,333,333,333,0,0,0,0
0,4,0,189,68,331,330,328,1,6,6,6
0,4,500,180,321,322,321,320,0,0,0,0
2,4,0,357,63,309,305,294,1,4,4,4
2,4,500,340,304,302,304,303,0,0,0,0
0,5,0,171,153,290,282,283,1,6,6,6
0,5,500,163,291,292,292,290,0,0,0,0
2,5,0,324,55,269,270,269,1,6,6,6
2,5,500,311,278,278,277,278,0,0,0,0
0,6,0,155,102,260,260,262,1,6,6,6
0,6,500,151,267,268,267,266,0,0,0,0
3,6,0,265,40,193,194,194,1,6,6,6
3,6,500,258,198,198,199,198,0,0,0,0
0,7,0,147,52,194,194,193,1,6,6,6
0,7,500,146,198,199,199,198,0,0,0,0
3,7,0,257,39,193,193,194,1,8,8,8
3,7,500,257,199,198,198,198,0,0,0,0
0,8,0,142,72,191,192,192,1,6,6,6
0,8,500,141,197,197,197,198,0,0,0,0
4,8,0,251,52,193,193,196,1,8,8,8
4,8,500,253,203,202,202,202,0,0,0,0
0,9,0,147,64,195,198,195,1,6,6,6
0,9,500,147,200,200,199,200,0,0,0,0
4,9,0,254,53,194,194,193,1,12,12,12
4,9,500,257,199,198,198,199,0,0,0,0
