patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,229,124,382,358,358,1,5,5,5
0,1,500,217,368,369,368,372,0,0,0,0
0,2,0,209,81,345,345,344,1,7,7,7
0,2,500,210,355,356,346,338,0,0,0,0
0,3,0,185,49,325,325,326,1,8,8,8
0,3,500,184,336,323,320,321,0,0,0,0
1,3,0,364,130,314,313,315,1,4,4,4
1,3,500,310,241,241,241,241,0,0,0,0
0,4,0,183,36,238,237,238,1,8,8,8
0,4,500,183,245,242,243,244,0,0,0,0
2,4,0,323,47,235,235,235,1,5,5,5
2,4,500,322,242,241,241,241,0,0,0,0
0,5,0,182,32,237,237,237,1,7,7,7
0,5,500,182,243,243,243,242,0,0,0,0
2,5,0,320,47,235,236,236,1,7,7,7
2,5,500,324,241,242,241,241,0,0,0,0
0,6,0,183,32,237,236,236,1,8,8,8
0,6,500,183,242,241,243,242,0,0,0,0
3,6,0,311,38,236,235,235,1,7,7,7
3,6,500,312,241,242,242,241,0,0,0,0
0,7,0,159,39,236,242,234,1,9,9,9
0,7,500,160,240,241,242,240,0,0,0,0
3,7,0,288,39,235,235,236,1,10,10,10
3,7,500,285,241,242,241,241,0,0,0,0
0,8,0,163,39,234,233,233,1,8,8,8
0,8,500,164,241,240,240,241,0,0,0,0
4,8,0,307,38,236,235,235,1,9,9,9
4,8,500,306,242,241,241,241,0,0,0,0
0,9,0,173,39,234,234,234,1,9,9,9
0,9,500,175,241,241,240,240,0,0,0,0
4,9,0,319,38,237,238,238,1,15,15,15
4,9,500,317,242,242,241,241,0,0,0,0
