patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1,2,2,2,2,1,1,1,1
0,500,4,5,4,4,9,0,0,0,0
1,0,18681,464,834,828,799,1,1,1,1
1,500,789,796,758,737,738,0,0,0,0
2,0,2820,551,780,785,754,1,1,1,1
2,500,713,745,727,695,693,0,0,0,0
3,0,1621,492,663,655,656,1,1,1,1
3,500,602,631,628,621,595,0,0,0,0
4,0,572,432,569,548,542,1,1,1,1
4,500,522,546,533,518,516,0,0,0,0
5,0,1546,353,449,449,450,1,1,1,1
5,500,434,457,448,449,484,0,0,0,0
6,0,7933,651,826,841,803,1,1,1,1
6,500,761,781,737,734,733,0,0,0,0
7,0,3771,509,593,596,600,1,1,1,1
7,500,582,619,610,611,587,0,0,0,0
8,0,525,441,495,493,473,1,1,1,1
8,500,440,464,464,462,454,0,0,0,0
9,0,1032,389,407,408,405,1,1,1,1
9,500,386,413,411,409,407,0,0,0,0
