patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,7,2,4,1,3,3,3
0,500,6,5,6,4,6,0,0,0,0
1,0,8159,11354,1237,1143,1146,1,3,3,3
1,500,990,1057,1002,980,965,0,0,0,0
2,0,4878,566,958,934,897,1,3,3,3
2,500,835,856,835,831,798,0,0,0,0
3,0,8819,738,1183,1097,1096,1,3,3,3
3,500,952,999,962,926,929,0,0,0,0
4,0,878,635,955,882,877,1,3,3,3
4,500,804,819,817,804,772,0,0,0,0
5,0,3400,476,684,684,662,1,3,3,3
5,500,605,653,647,616,616,0,0,0,0
6,0,4141,440,595,596,598,1,3,3,3
6,500,540,567,561,564,564,0,0,0,0
7,0,2857,412,528,528,529,1,3,3,3
7,500,483,508,495,494,494,0,0,0,0
8,0,5932,517,909,910,865,1,3,3,3
8,500,768,829,783,765,761,0,0,0,0
9,0,6724,787,850,849,784,1,3,3,3
9,500,709,773,710,710,712,0,0,0,0
