patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,3,2,2,2,1,1,1,1
0,500,1,6,5,5,5,0,0,0,0
1,0,14895,547,859,820,793,1,1,1,1
1,500,758,759,728,727,714,0,0,0,0
2,0,1839,450,633,634,633,1,1,1,1
2,500,604,596,590,592,583,0,0,0,0
3,0,4965,419,598,599,592,1,1,1,1
3,500,543,564,559,559,530,0,0,0,0
4,0,2130,375,514,513,513,1,1,1,1
4,500,480,485,482,484,480,0,0,0,0
5,0,4856,520,753,748,729,1,1,1,1
5,500,668,689,684,649,636,0,0,0,0
6,0,2884,493,616,617,620,1,1,1,1
6,500,550,575,571,570,1244,0,0,0,0
7,0,3817,435,510,514,514,1,1,1,1
7,500,482,493,485,483,483,0,0,0,0
8,0,4208,588,656,653,648,1,1,1,1
8,500,576,604,597,591,552,0,0,0,0
9,0,2827,512,535,534,534,1,1,1,1
9,500,474,499,492,498,496,0,0,0,0
