patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,4,4,3,3,1,3,3,3
0,500,2,8,6,6,6,0,0,0,0
1,0,10670,10098,1301,1277,1200,1,3,3,3
1,500,1095,1038,1033,976,965,0,0,0,0
2,0,7859,825,1304,1214,1201,1,3,3,3
2,500,1044,1037,996,963,963,0,0,0,0
3,0,6708,829,1242,1145,1148,1,3,3,3
3,500,972,985,948,915,918,0,0,0,0
4,0,910,726,982,925,925,1,3,3,3
4,500,828,811,807,787,766,0,0,0,0
5,0,3607,501,668,669,661,1,3,3,3
5,500,577,594,591,590,562,0,0,0,0
6,0,3805,449,572,573,572,1,3,3,3
6,500,504,508,505,501,492,0,0,0,0
7,0,1527,416,502,503,500,1,3,3,3
7,500,451,452,381,337,337,0,0,0,0
8,0,6135,775,871,813,807,1,3,3,3
8,500,714,688,671,669,663,0,0,0,0
9,0,3007,608,640,649,641,1,3,3,3
9,500,538,550,548,546,524,0,0,0,0
