patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,4,8,5,4,1,10,10,10
0,500,1,8,9,4,11,0,0,0,0
1,0,9483,596,3849,992,984,1,7,7,7
1,500,708,719,715,689,681,0,0,0,0
2,0,655,355,801,791,789,1,7,7,7
2,500,600,601,597,597,583,0,0,0,0
3,0,540,280,698,687,667,1,7,7,7
3,500,513,524,496,390,391,0,0,0,0
4,0,394,179,481,479,478,1,7,7,7
4,500,424,408,407,407,408,0,0,0,0
5,0,371,158,460,458,458,1,7,7,7
5,500,373,350,348,350,348,0,0,0,0
6,0,354,138,438,438,447,1,7,7,7
6,500,380,367,365,364,366,0,0,0,0
7,0,332,119,424,423,422,1,7,7,7
7,500,331,311,308,310,308,0,0,0,0
8,0,313,100,402,400,400,1,7,7,7
8,500,335,322,318,319,318,0,0,0,0
9,0,291,81,383,381,380,1,7,7,7
9,500,291,271,267,267,269,0,0,0,0
