patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1,4,2,1,4,1,2,2,2
0,500,2,12,4,9,11,0,0,0,0
1,0,17558,272,449,454,451,1,2,2,2
1,500,317,337,333,320,310,0,0,0,0
2,0,3103,248,355,351,352,1,2,2,2
2,500,298,318,314,317,317,0,0,0,0
3,0,10091,268,457,459,456,1,2,2,2
3,500,386,408,387,374,375,0,0,0,0
4,0,3938,308,410,406,406,1,2,2,2
4,500,340,362,334,333,336,0,0,0,0
5,0,4487,290,362,363,360,1,2,2,2
5,500,304,321,320,312,298,0,0,0,0
6,0,7163,285,413,421,416,1,2,2,2
6,500,345,370,364,352,334,0,0,0,0
7,0,6829,342,398,396,401,1,2,2,2
7,500,328,356,323,321,323,0,0,0,0
8,0,2850,336,366,367,366,1,2,2,2
8,500,297,315,311,306,287,0,0,0,0
9,0,341,287,477,478,471,1,2,2,2
9,500,314,337,333,331,335,0,0,0,0
