patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,1818,3,3,3,1,1,1,1
0,500,4,17,9,5,6,0,0,0,0
1,0,15781,419,521,526,521,1,1,1,1
1,500,319,296,295,294,294,0,0,0,0
2,0,265,212,247,246,245,1,1,1,1
2,500,258,236,235,234,232,0,0,0,0
3,0,5406,191,253,395,395,1,1,1,1
3,500,236,213,210,212,211,0,0,0,0
4,0,4864,509,625,623,593,1,1,1,1
4,500,286,226,223,223,223,0,0,0,0
5,0,4136,245,267,266,265,1,1,1,1
5,500,281,257,253,253,254,0,0,0,0
6,0,3868,187,208,207,208,1,1,1,1
6,500,224,201,199,198,197,0,0,0,0
7,0,294,193,282,280,280,1,2,2,2
7,500,296,286,272,270,269,0,0,0,0
8,0,4882,204,355,355,355,1,1,1,1
8,500,213,189,189,186,186,0,0,0,0
9,0,270,194,257,257,257,1,1,1,1
9,500,272,249,258,246,246,0,0,0,0
