patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,611,123,601,602,602,1,2,2,2
0,1,500,562,610,610,610,601,0,0,0,0
0,2,0,505,116,529,526,523,1,3,3,3
0,2,500,481,544,537,537,529,0,0,0,0
0,3,0,433,119,468,473,463,1,3,3,3
0,3,500,424,485,484,483,481,0,0,0,0
1,3,0,795,99,429,425,422,1,2,2,2
1,3,500,766,442,440,439,438,0,0,0,0
0,4,0,366,112,383,382,378,1,3,3,3
0,4,500,344,420,415,394,396,0,0,0,0
2,4,0,675,116,372,367,352,1,2,2,2
2,4,500,650,389,386,383,361,0,0,0,0
0,5,0,259,87,263,262,259,1,3,3,3
0,5,500,256,290,287,287,284,0,0,0,0
2,5,0,508,82,266,264,266,1,3,3,3
2,5,500,512,292,290,288,289,0,0,0,0
0,6,0,248,97,261,260,260,1,3,3,3
0,6,500,244,288,285,285,284,0,0,0,0
3,6,0,494,101,266,264,264,1,3,3,3
3,6,500,493,290,289,287,287,0,0,0,0
0,7,0,236,105,255,256,256,1,3,3,3
0,7,500,234,280,278,278,278,0,0,0,0
3,7,0,469,96,260,258,259,1,4,4,4
3,7,500,473,281,282,280,281,0,0,0,0
0,8,0,221,118,256,256,255,1,3,3,3
0,8,500,224,278,279,279,279,0,0,0,0
4,8,0,451,119,260,258,258,1,4,4,4
4,8,500,458,281,280,281,280,0,0,0,0
0,9,0,209,132,255,255,256,1,3,3,3
0,9,500,210,278,279,278,278,0,0,0,0
4,9,0,442,118,258,258,257,1,6,6,6
4,9,500,444,282,281,281,280,0,0,0,0
