patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,4,4,4,4,1,1,1,1
0,500,3,14,9,9,9,0,0,0,0
1,0,6700,277,424,424,421,1,1,1,1
1,500,396,412,410,379,378,0,0,0,0
2,0,2342,279,405,403,401,1,1,1,1
2,500,378,392,378,358,361,0,0,0,0
3,0,1970,259,359,357,362,1,1,1,1
3,500,329,353,347,345,323,0,0,0,0
4,0,317,259,342,343,342,1,1,1,1
4,500,315,317,306,308,308,0,0,0,0
5,0,6623,246,379,381,379,1,1,1,1
5,500,349,371,362,353,335,0,0,0,0
6,0,367,329,394,390,393,1,1,1,1
6,500,338,352,353,351,354,0,0,0,0
7,0,4978,260,327,352,353,1,1,1,1
7,500,319,343,337,337,327,0,0,0,0
8,0,8365,284,335,333,336,1,1,1,1
8,500,304,326,318,319,305,0,0,0,0
9,0,6163,284,297,301,275,1,1,1,1
9,500,249,270,262,261,264,0,0,0,0
