patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,3,3,3,3,1,2,2,2
0,500,2,7,6,6,6,0,0,0,0
1,0,11338,3655,801,799,780,1,2,2,2
1,500,682,706,700,656,648,0,0,0,0
2,0,655,428,638,633,630,1,2,2,2
2,500,583,561,562,560,559,0,0,0,0
3,0,5588,449,748,747,737,1,2,2,2
3,500,638,658,656,632,608,0,0,0,0
4,0,635,499,662,637,635,1,2,2,2
4,500,590,589,572,568,571,0,0,0,0
5,0,9025,494,669,668,670,1,2,2,2
5,500,564,588,583,583,540,0,0,0,0
6,0,638,570,685,636,640,1,2,2,2
6,500,593,604,569,569,571,0,0,0,0
7,0,10601,395,599,599,598,1,2,2,2
7,500,513,525,517,515,516,0,0,0,0
8,0,2197,427,483,480,479,1,2,2,2
8,500,434,418,417,415,416,0,0,0,0
9,0,462,385,391,392,391,1,2,2,2
9,500,355,366,360,341,341,0,0,0,0
