patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,448,40,445,445,445,1,6,6,6
0,1,500,449,458,456,487,455,0,0,0,0
0,2,0,435,54,451,448,448,1,7,7,7
0,2,500,429,462,459,459,459,0,0,0,0
0,3,0,410,76,451,448,449,1,7,7,7
0,3,500,410,460,460,460,460,0,0,0,0
1,3,0,839,64,458,458,458,1,6,6,6
1,3,500,829,469,470,469,469,0,0,0,0
0,4,0,387,101,454,453,503,1,7,7,7
0,4,500,390,464,463,463,462,0,0,0,0
2,4,0,788,113,458,457,470,1,6,6,6
2,4,500,785,470,468,468,468,0,0,0,0
0,5,0,367,121,453,452,453,1,7,7,7
0,5,500,365,464,462,463,462,0,0,0,0
2,5,0,764,114,457,464,457,1,9,9,9
2,5,500,838,494,467,468,468,0,0,0,0
0,6,0,337,143,454,452,454,1,7,7,7
0,6,500,341,465,464,463,464,0,0,0,0
3,6,0,717,159,457,457,458,1,9,9,9
3,6,500,708,472,469,469,469,0,0,0,0
0,7,0,321,166,456,454,455,1,7,7,7
0,7,500,314,467,467,466,466,0,0,0,0
3,7,0,697,160,458,458,458,1,12,12,12
3,7,500,696,470,468,468,469,0,0,0,0
0,8,0,300,191,460,458,455,1,7,7,7
0,8,500,301,468,473,467,468,0,0,0,0
4,8,0,653,207,458,457,458,1,12,12,12
4,8,500,650,469,468,468,468,0,0,0,0
0,9,0,296,218,457,456,455,1,7,7,7
0,9,500,276,467,468,466,482,0,0,0,0
4,9,0,635,207,458,457,461,1,18,18,18
4,9,500,634,472,469,470,471,0,0,0,0
