patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,389,90,389,371,371,1,2,2,2
0,1,500,363,393,391,392,367,0,0,0,0
0,2,0,347,77,350,351,350,1,3,3,3
0,2,500,344,363,349,349,347,0,0,0,0
0,3,0,312,91,329,329,319,1,3,3,3
0,3,500,294,332,329,330,329,0,0,0,0
1,3,0,593,78,300,302,300,1,2,2,2
1,3,500,563,319,316,311,300,0,0,0,0
0,4,0,256,94,279,279,281,1,3,3,3
0,4,500,255,297,295,280,280,0,0,0,0
2,4,0,504,93,272,271,271,1,2,2,2
2,4,500,495,273,274,273,273,0,0,0,0
0,5,0,224,98,254,253,254,1,3,3,3
0,5,500,216,257,257,257,255,0,0,0,0
2,5,0,451,85,248,247,244,1,3,3,3
2,5,500,432,251,250,249,250,0,0,0,0
0,6,0,196,101,233,232,200,1,3,3,3
0,6,500,178,185,185,186,184,0,0,0,0
3,6,0,344,79,179,177,177,1,3,3,3
3,6,500,345,189,187,187,186,0,0,0,0
0,7,0,180,83,174,173,174,1,3,3,3
0,7,500,174,184,183,184,184,0,0,0,0
3,7,0,338,78,176,178,176,1,4,4,4
3,7,500,337,188,187,187,187,0,0,0,0
0,8,0,168,91,174,173,174,1,3,3,3
0,8,500,162,185,183,183,183,0,0,0,0
4,8,0,327,95,177,177,176,1,4,4,4
4,8,500,322,188,186,187,187,0,0,0,0
0,9,0,162,100,173,173,173,1,3,3,3
0,9,500,162,183,183,184,182,0,0,0,0
4,9,0,315,95,177,176,177,1,6,6,6
4,9,500,321,189,187,187,187,0,0,0,0
