patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,3,61,81,1170,1,50,100,1446
0,500,4,416,435,473,1159,1,50,100,946
1,0,41149,4063,4728,5255,29308,1,50,100,1529
1,500,4098,2768,3488,4163,16419,1,50,100,1029
2,0,3208,1233,1843,2459,20393,1,50,100,1290
2,500,3202,2613,3802,4391,15364,1,50,100,843
3,0,2193,476,1053,2351,17092,1,50,100,965
3,500,2193,2191,2778,3347,12417,1,50,100,707
4,0,4151,1970,2566,3189,21703,1,50,100,1280
4,500,4164,4521,4753,5688,5687,1,50,93,93
5,0,1971,1970,2569,3191,21700,1,50,100,1368
5,500,1971,4485,4744,5015,5700,1,50,100,181
6,0,3232,1293,1892,2732,19891,1,50,100,1081
6,500,3238,8613,9491,10084,20845,1,50,100,811
7,0,4568,2195,3170,3567,24380,1,50,100,1286
7,500,4189,4533,4810,5754,5695,1,50,99,99
8,0,2169,500,1097,4662,17580,1,50,100,896
8,500,2185,2222,2803,3394,12360,1,50,100,640
9,0,3565,4836,4840,4522,4383,0,0,0,0
9,500,3237,4774,4776,4767,4775,0,0,0,0
