patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,4,2,1,4,1,1,1,1
0,500,1,7,4,4,9,0,0,0,0
1,0,18007,122,240,406,409,1,1,1,1
1,500,372,401,394,380,344,0,0,0,0
2,0,2073,254,367,365,363,1,1,1,1
2,500,332,353,348,326,327,0,0,0,0
3,0,8616,271,436,437,436,1,1,1,1
3,500,393,424,410,385,386,0,0,0,0
4,0,374,325,413,406,383,1,1,1,1
4,500,348,369,369,366,367,0,0,0,0
5,0,4912,266,337,338,337,1,1,1,1
5,500,303,324,320,309,298,0,0,0,0
6,0,327,305,357,357,356,1,1,1,1
6,500,317,323,321,320,321,0,0,0,0
7,0,3200,238,272,270,271,1,1,1,1
7,500,238,258,257,254,254,0,0,0,0
8,0,3849,231,275,340,341,1,1,1,1
8,500,298,325,321,319,321,0,0,0,0
9,0,2147,289,300,298,300,1,1,1,1
9,500,257,285,282,281,280,0,0,0,0
