patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,5,1,3,4,1,1,1,1
0,500,1,5,4,6,4,0,0,0,0
1,0,17368,185,547,641,638,1,1,1,1
1,500,608,619,615,609,607,0,0,0,0
2,0,634,371,566,562,546,1,1,1,1
2,500,507,582,584,578,547,0,0,0,0
3,0,7788,525,768,756,705,1,1,1,1
3,500,671,767,720,700,700,0,0,0,0
4,0,5019,510,735,735,755,1,1,1,1
4,500,656,690,684,653,634,0,0,0,0
5,0,8548,576,772,775,722,1,1,1,1
5,500,671,725,704,662,661,0,0,0,0
6,0,11046,510,694,696,728,1,1,1,1
6,500,639,710,708,669,634,0,0,0,0
7,0,1689,471,568,572,587,1,1,1,1
7,500,532,584,574,570,543,0,0,0,0
8,0,5326,450,517,517,513,1,1,1,1
8,500,466,489,485,484,481,0,0,0,0
9,0,902,385,428,435,435,1,1,1,1
9,500,409,445,420,420,419,0,0,0,0
