patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,1741,4,4,4,1,1,1,1
0,500,3,26,10,3,5,0,0,0,0
1,0,22673,259,302,296,300,1,1,1,1
1,500,241,257,253,253,252,0,0,0,0
2,0,4397,244,284,286,282,1,1,1,1
2,500,223,245,238,238,242,0,0,0,0
3,0,227,213,274,284,273,1,1,1,1
3,500,221,238,234,233,235,0,0,0,0
4,0,3837,230,223,222,224,0,0,0,0
4,500,176,191,186,186,188,0,0,0,0
5,0,3447,211,241,235,233,1,1,1,1
5,500,186,202,196,199,198,0,0,0,0
6,0,212,206,256,260,240,1,2,2,2
6,500,192,206,204,203,203,0,0,0,0
7,0,190,190,193,193,193,1,1,1,1
7,500,151,153,149,148,149,0,0,0,0
8,0,4453,210,221,224,219,1,1,1,1
8,500,174,189,189,186,185,0,0,0,0
9,0,4485,246,257,259,256,1,1,1,1
9,500,200,221,214,212,211,0,0,0,0
