patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,1761,1,1,1,1,1,1,1
0,500,1,5,6,8,6,0,0,0,0
1,0,22052,951,403,607,608,1,1,1,1
1,500,573,585,536,535,535,0,0,0,0
2,0,3375,358,546,547,545,1,1,1,1
2,500,513,536,509,507,508,0,0,0,0
3,0,8200,329,679,690,688,1,1,1,1
3,500,632,654,653,650,626,0,0,0,0
4,0,6375,490,696,691,654,1,1,1,1
4,500,598,641,640,593,594,0,0,0,0
5,0,4701,408,560,559,566,1,1,1,1
5,500,497,536,528,526,516,0,0,0,0
6,0,6128,490,629,639,644,1,1,1,1
6,500,547,596,586,580,550,0,0,0,0
7,0,538,417,509,509,473,1,1,1,1
7,500,437,474,473,472,443,0,0,0,0
8,0,3363,372,418,419,417,1,1,1,1
8,500,388,425,410,396,397,0,0,0,0
9,0,6602,366,539,583,547,1,1,1,1
9,500,503,525,499,497,499,0,0,0,0
