patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,5,1,1,6,1,1,1,1
0,500,2,5,4,10,6,0,0,0,0
1,0,17971,382,697,703,706,1,1,1,1
1,500,620,649,641,625,591,0,0,0,0
2,0,576,391,621,589,576,1,1,1,1
2,500,537,573,542,522,521,0,0,0,0
3,0,506,360,511,501,505,1,1,1,1
3,500,470,487,463,453,454,0,0,0,0
4,0,435,338,459,439,442,1,1,1,1
4,500,408,436,434,414,411,0,0,0,0
5,0,389,322,417,419,412,1,1,1,1
5,500,383,407,403,405,404,0,0,0,0
6,0,370,317,387,387,384,1,1,1,1
6,500,364,386,372,373,374,0,0,0,0
7,0,354,331,377,362,355,1,1,1,1
7,500,334,343,345,343,343,0,0,0,0
8,0,263,241,262,263,261,1,1,1,1
8,500,278,259,258,259,258,0,0,0,0
9,0,278,252,262,263,263,1,1,1,1
9,500,286,259,266,264,258,0,0,0,0
