patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,6,7,4,4,1,7,7,7
0,500,2,12,8,8,9,0,0,0,0
1,0,20956,16507,2315,2152,2021,1,6,6,6
1,500,1744,1695,1631,1547,1503,0,0,0,0
2,0,4281,819,1423,1398,1324,1,7,7,7
2,500,1241,1218,1194,1142,1145,0,0,0,0
3,0,4045,639,1088,1067,1044,1,7,7,7
3,500,951,748,745,743,745,0,0,0,0
4,0,857,617,891,900,891,1,6,6,6
4,500,869,826,824,823,822,0,0,0,0
5,0,16377,765,1473,1404,1379,1,7,7,7
5,500,1202,1212,1144,1142,1091,0,0,0,0
6,0,1379,1130,1416,1348,1332,1,6,6,6
6,500,1190,1186,1147,1137,1099,0,0,0,0
7,0,13313,1980,1479,1388,1365,1,7,7,7
7,500,1168,1178,1105,1102,1048,0,0,0,0
8,0,15750,1221,1402,1361,1273,1,7,7,7
8,500,1147,1090,1080,1033,1013,0,0,0,0
9,0,7564,914,1015,956,954,1,7,7,7
9,500,845,828,826,804,783,0,0,0,0
