patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,3,3,3,3,1,1,1,1
0,500,3,9,8,8,8,0,0,0,0
1,0,9006,6045,290,301,333,1,2,2,2
1,500,258,277,270,270,272,0,0,0,0
2,0,6416,309,333,329,331,1,1,1,1
2,500,284,299,298,284,271,0,0,0,0
3,0,218,238,261,260,262,1,1,1,1
3,500,217,234,234,218,214,0,0,0,0
4,0,213,259,267,264,276,1,1,1,1
4,500,214,230,230,212,211,0,0,0,0
5,0,2657,177,216,214,214,1,2,2,2
5,500,181,196,194,193,193,0,0,0,0
6,0,204,244,245,224,226,0,0,0,0
6,500,189,202,197,197,198,0,0,0,0
7,0,193,229,226,224,221,0,0,0,0
7,500,177,189,186,187,185,0,0,0,0
8,0,5824,162,242,272,270,1,2,2,2
8,500,232,246,244,246,243,0,0,0,0
9,0,249,300,274,272,273,0,0,0,0
9,500,228,242,243,240,241,0,0,0,0
