patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,3,4,2,3,1,2,2,2
0,500,2,9,7,7,7,0,0,0,0
1,0,402,275,451,452,451,1,2,2,2
1,500,324,325,322,323,322,0,0,0,0
2,0,6441,314,497,498,497,1,2,2,2
2,500,423,446,411,413,410,0,0,0,0
3,0,8419,338,468,466,468,1,2,2,2
3,500,396,397,393,396,392,0,0,0,0
4,0,5201,339,451,448,447,1,2,2,2
4,500,380,377,368,370,368,0,0,0,0
5,0,5105,341,434,430,439,1,2,2,2
5,500,368,383,361,364,361,0,0,0,0
6,0,5413,344,419,409,410,1,2,2,2
6,500,341,358,336,337,335,0,0,0,0
7,0,8599,336,396,392,394,1,2,2,2
7,500,323,350,318,317,319,0,0,0,0
8,0,5712,327,387,390,392,1,2,2,2
8,500,318,342,336,335,322,0,0,0,0
9,0,377,323,532,529,522,1,2,2,2
9,500,350,372,366,369,368,0,0,0,0
