patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1,2,1,1,4,1,1,1,1
0,500,4,5,4,4,9,0,0,0,0
1,0,23376,501,753,750,717,1,1,1,1
1,500,680,724,707,673,674,0,0,0,0
2,0,4326,482,686,684,664,1,1,1,1
2,500,611,664,658,625,617,0,0,0,0
3,0,570,417,563,550,548,1,1,1,1
3,500,520,563,534,532,531,0,0,0,0
4,0,488,348,451,452,449,1,1,1,1
4,500,432,467,440,443,440,0,0,0,0
5,0,3863,319,411,410,410,1,1,1,1
5,500,395,426,422,404,405,0,0,0,0
6,0,4538,321,399,402,398,1,1,1,1
6,500,373,412,410,388,387,0,0,0,0
7,0,16634,542,682,679,1346,1,1,1,1
7,500,590,643,622,591,590,0,0,0,0
8,0,9641,536,636,634,633,1,1,1,1
8,500,562,613,663,611,568,0,0,0,0
9,0,5489,500,549,544,535,1,1,1,1
9,500,478,533,526,524,506,0,0,0,0
