patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,817,7,4,4,1,3,3,3
0,500,3,18,7,7,7,0,0,0,0
1,0,14775,898,1191,1111,1109,1,2,2,2
1,500,786,823,808,763,762,0,0,0,0
2,0,775,470,919,914,868,1,4,4,4
2,500,635,676,658,637,636,0,0,0,0
3,0,5335,1400,1217,1113,1118,1,4,4,4
3,500,769,793,788,748,733,0,0,0,0
4,0,743,445,869,861,848,1,4,4,4
4,500,585,614,611,598,579,0,0,0,0
5,0,2571,347,744,741,724,1,4,4,4
5,500,506,531,528,532,511,0,0,0,0
6,0,9564,326,1109,1116,1035,1,4,4,4
6,500,720,755,702,699,701,0,0,0,0
7,0,2871,389,902,900,831,1,4,4,4
7,500,591,618,599,573,574,0,0,0,0
8,0,595,326,732,729,732,1,4,4,4
8,500,478,498,495,493,499,0,0,0,0
9,0,2544,264,668,665,657,1,4,4,4
9,500,425,449,447,444,445,0,0,0,0
