patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,739,7,4,5,1,2,2,2
0,500,4,11,9,6,8,0,0,0,0
1,0,16364,6079,874,871,839,1,2,2,2
1,500,737,769,746,716,715,0,0,0,0
2,0,719,376,697,695,686,1,3,3,3
2,500,588,620,616,609,599,0,0,0,0
3,0,7597,462,891,872,820,1,3,3,3
3,500,734,785,738,736,734,0,0,0,0
4,0,3559,342,681,680,664,1,3,3,3
4,500,565,598,595,583,560,0,0,0,0
5,0,602,289,594,567,555,1,3,3,3
5,500,489,527,514,493,492,0,0,0,0
6,0,7909,362,800,800,749,1,3,3,3
6,500,645,691,673,637,635,0,0,0,0
7,0,15234,319,744,740,741,1,3,3,3
7,500,598,658,651,636,600,0,0,0,0
8,0,9782,282,713,709,692,1,3,3,3
8,500,571,615,605,593,561,0,0,0,0
9,0,6268,233,678,671,673,1,3,3,3
9,500,547,561,556,557,555,0,0,0,0
