patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,1350,5,6,3,1,2,2,2
0,500,3,10,7,8,7,0,0,0,0
1,0,16826,2057,723,720,723,1,2,2,2
1,500,506,555,548,546,537,0,0,0,0
2,0,6406,420,672,672,647,1,2,2,2
2,500,547,592,603,587,560,0,0,0,0
3,0,5429,409,653,654,650,1,2,2,2
3,500,550,583,578,580,562,0,0,0,0
4,0,867,373,544,545,543,1,2,2,2
4,500,471,513,508,486,476,0,0,0,0
5,0,1431,362,473,473,473,1,2,2,2
5,500,406,448,415,419,414,0,0,0,0
6,0,5062,494,615,603,600,1,2,2,2
6,500,488,531,524,524,517,0,0,0,0
7,0,1740,395,491,489,488,1,2,2,2
7,500,420,457,450,437,436,0,0,0,0
8,0,3322,382,441,442,441,1,2,2,2
8,500,377,410,409,384,385,0,0,0,0
9,0,406,358,394,390,371,1,2,2,2
9,500,315,345,343,345,343,0,0,0,0
