patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,7.402,118.38,0.233
0,2,0,-0.002,7.398,86.485,0.539
0,3,0,-0.002,8.957,87.566,0.462
0,4,0,-0.002,13.817,86.26,0.385
0,5,0,-0.002,3.164,132.685,0.385
0,6,0,-0.002,24.317,189.769,0.385
0,7,0,-0.002,24.97,180.386,0.539
0,8,0,-0.002,13.554,180.791,0.539
0,9,0,-0.002,10.041,181.807,0.539
