versionstart,versionend,ms
0,0,1568.1
0,1,1524.4
0,2,1507.2
0,3,1419.9
0,4,1408.0
0,5,1446.3
0,6,1466.4
0,7,1568.3
0,8,1570.2
0,9,1575.1
0,10,1590.1
0,11,1553.8
0,12,1683.8
0,13,1571.7
0,14,1389.7
0,15,1501.0
0,16,1584.8
0,17,1523.8
0,18,1665.9
0,19,1639.9
0,20,1751.7
0,21,1698.5
0,22,1660.7
0,23,1575.4
0,24,1662.2
0,25,1605.5
0,26,1463.6
0,27,1723.6
0,28,1606.0
0,29,1493.7
0,30,1310.4
0,31,1795.1
0,32,1777.9
0,33,1760.9
0,34,1771.6
0,35,1765.1
0,36,1776.2
0,37,1780.1
0,38,1643.9
0,39,1713.9
0,40,1714.0
0,41,1747.9
0,42,1628.3
0,43,1899.9
0,44,1640.5
0,45,1733.9
0,46,1651.1
0,47,1702.5
0,48,1716.0
0,49,1736.5
0,50,1749.4
0,51,1670.7
0,52,1751.3
0,53,1799.2
0,54,1619.5
0,55,1662.4
0,56,1681.7
0,57,1684.1
