version,ms
0,944.8
1,823.2
2,764.5
3,811.8
4,715.8
5,688.9
6,729.4
7,718.7
8,809.8
9,782.5
10,827.8
11,861.1
12,789.8
13,955.2
14,858.5
15,669.1
16,770.4
17,845.3
18,785.4
19,925.9
20,893.6
21,1030.2
22,992.5
23,898.6
24,854.2
25,930.9
26,868.7
27,773.4
28,964.1
29,880.1
30,790.4
31,582.2
32,1058.3
33,1016.1
34,1030.0
35,1044.9
36,1040.3
37,1020.0
38,1065.7
39,927.8
40,993.9
41,978.4
42,1011.6
43,911.2
44,1159.5
45,905.5
46,1000.2
47,919.6
48,989.9
49,1000.8
50,997.5
51,1020.4
52,941.6
53,1022.9
54,1042.7
55,890.6
56,948.0
57,951.7
