versionstart,versionend,ms
0,0,9.615384615384617
0,1,6.076923076923077
0,2,5.923076923076923
0,3,5.615384615384615
0,4,5.384615384615385
0,5,5.230769230769231
0,6,5.461538461538462
0,7,5.538461538461538
0,8,4.769230769230769
0,9,5.0
0,10,4.846153846153846
0,11,5.538461538461538
0,12,5.076923076923077
0,13,4.769230769230769
0,14,4.846153846153846
0,15,5.0
0,16,4.769230769230769
0,17,4.846153846153846
0,18,4.384615384615385
0,19,4.846153846153846
0,20,4.846153846153846
0,21,5.0
0,22,4.769230769230769
0,23,4.461538461538462
0,24,4.923076923076923
0,25,4.846153846153846
0,26,4.923076923076923
0,27,4.769230769230769
0,28,4.923076923076923
0,29,4.615384615384615
0,30,4.923076923076923
0,31,4.846153846153846
0,32,4.846153846153846
0,33,4.6923076923076925
0,34,4.6923076923076925
0,35,4.461538461538462
0,36,4.923076923076923
0,37,4.923076923076923
0,38,4.769230769230769
0,39,4.6923076923076925
0,40,4.538461538461538
0,41,4.769230769230769
0,42,5.0
0,43,4.769230769230769
0,44,4.846153846153846
0,45,5.0
0,46,4.923076923076923
0,47,5.0
0,48,4.923076923076923
0,49,4.923076923076923
0,50,5.0
0,51,4.846153846153846
0,52,4.923076923076923
0,53,4.923076923076923
0,54,5.0
0,55,5.0
0,56,5.0
0,57,4.923076923076923
0,58,5.153846153846154
0,59,4.846153846153846
0,60,5.0
0,61,5.076923076923077
0,62,5.230769230769231
0,63,5.153846153846154
0,64,5.0
0,65,4.923076923076923
0,66,5.0
0,67,4.923076923076923
0,68,5.153846153846154
0,69,5.0
0,70,5.076923076923077
0,71,5.0
0,72,5.0
0,73,5.076923076923077
0,74,4.923076923076923
0,75,5.153846153846154
0,76,5.3076923076923075
0,77,5.076923076923077
0,78,4.923076923076923
0,79,5.076923076923077
0,80,5.076923076923077
0,81,5.230769230769231
0,82,5.0
0,83,5.230769230769231
0,84,4.923076923076923
0,85,5.076923076923077
0,86,5.153846153846154
0,87,5.230769230769231
0,88,5.461538461538462
0,89,5.461538461538462
0,90,5.538461538461538
0,91,5.615384615384615
0,92,5.6923076923076925
0,93,5.230769230769231
0,94,5.3076923076923075
0,95,5.384615384615385
0,96,5.3076923076923075
0,97,5.230769230769231
0,98,5.230769230769231
0,99,5.461538461538462
0,100,5.076923076923077
0,101,5.153846153846154
0,102,5.230769230769231
0,103,5.461538461538462
0,104,5.230769230769231
0,105,5.230769230769231
0,106,5.153846153846154
0,107,5.230769230769231
0,108,5.3076923076923075
0,109,5.153846153846154
0,110,5.0
0,111,5.538461538461538
0,112,5.3076923076923075
0,113,5.0
0,114,5.230769230769231
0,115,5.384615384615385
0,116,5.230769230769231
0,117,5.0
0,118,6.3076923076923075
0,119,5.076923076923077
0,120,5.153846153846154
0,121,5.076923076923077
0,122,5.153846153846154
0,123,5.076923076923077
0,124,5.230769230769231
0,125,5.3076923076923075
0,126,5.0
0,127,5.538461538461538
0,128,5.3076923076923075
0,129,5.076923076923077
0,130,5.076923076923077
0,131,5.384615384615385
0,132,5.153846153846154
0,133,5.076923076923077
0,134,5.230769230769231
0,135,4.923076923076923
0,136,5.153846153846154
0,137,5.230769230769231
0,138,4.923076923076923
0,139,5.153846153846154
0,140,5.076923076923077
0,141,5.3076923076923075
0,142,5.0
0,143,5.076923076923077
0,144,5.230769230769231
0,145,5.230769230769231
0,146,5.076923076923077
0,147,5.230769230769231
0,148,5.230769230769231
0,149,5.3076923076923075
0,150,4.846153846153846
0,151,5.384615384615385
0,152,5.153846153846154
0,153,5.076923076923077
0,154,5.230769230769231
0,155,5.153846153846154
0,156,5.3076923076923075
0,157,5.230769230769231
0,158,5.153846153846154
0,159,5.153846153846154
0,160,5.3076923076923075
0,161,5.0
0,162,5.153846153846154
0,163,5.3076923076923075
0,164,5.076923076923077
0,165,5.0
0,166,5.230769230769231
0,167,5.230769230769231
0,168,5.076923076923077
0,169,5.076923076923077
0,170,5.230769230769231
0,171,5.153846153846154
0,172,5.230769230769231
0,173,4.846153846153846
0,174,5.076923076923077
0,175,5.230769230769231
0,176,5.153846153846154
0,177,5.0
0,178,5.3076923076923075
0,179,5.076923076923077
0,180,5.076923076923077
0,181,5.230769230769231
0,182,5.076923076923077
0,183,5.076923076923077
0,184,5.076923076923077
0,185,5.0
0,186,5.076923076923077
0,187,5.076923076923077
0,188,5.0
0,189,5.076923076923077
0,190,5.3076923076923075
0,191,5.3076923076923075
0,192,5.3076923076923075
0,193,5.461538461538462
0,194,5.0
0,195,5.076923076923077
0,196,5.384615384615385
0,197,6.3076923076923075
0,198,5.3076923076923075
0,199,5.461538461538462
0,200,5.384615384615385
0,201,5.615384615384615
0,202,5.3076923076923075
0,203,5.076923076923077
0,204,5.153846153846154
0,205,5.3076923076923075
0,206,5.076923076923077
0,207,4.923076923076923
0,208,5.230769230769231
0,209,5.076923076923077
0,210,5.230769230769231
0,211,5.153846153846154
0,212,5.0
0,213,5.3076923076923075
0,214,5.153846153846154
0,215,5.230769230769231
0,216,5.3076923076923075
0,217,5.153846153846154
0,218,5.230769230769231
0,219,5.230769230769231
0,220,5.076923076923077
0,221,5.384615384615385
0,222,5.230769230769231
0,223,5.153846153846154
0,224,5.230769230769231
0,225,5.0
0,226,5.384615384615385
0,227,5.153846153846154
0,228,5.153846153846154
0,229,5.3076923076923075
0,230,5.153846153846154
0,231,5.3076923076923075
0,232,5.230769230769231
0,233,5.153846153846154
0,234,5.153846153846154
0,235,5.384615384615385
0,236,5.153846153846154
0,237,5.384615384615385
0,238,5.230769230769231
0,239,5.153846153846154
0,240,5.230769230769231
0,241,5.230769230769231
0,242,5.384615384615385
0,243,5.3076923076923075
0,244,5.3076923076923075
0,245,5.153846153846154
0,246,5.3076923076923075
0,247,5.461538461538462
0,248,5.076923076923077
0,249,5.538461538461538
0,250,5.076923076923077
0,251,5.461538461538462
0,252,5.0
0,253,5.3076923076923075
0,254,5.3076923076923075
0,255,5.384615384615385
0,256,5.461538461538462
0,257,5.3076923076923075
0,258,5.3076923076923075
0,259,5.384615384615385
0,260,5.384615384615385
0,261,5.3076923076923075
0,262,5.153846153846154
0,263,5.461538461538462
0,264,5.0
0,265,5.384615384615385
0,266,5.153846153846154
0,267,5.230769230769231
0,268,5.461538461538462
0,269,5.153846153846154
0,270,5.461538461538462
0,271,4.923076923076923
0,272,5.3076923076923075
0,273,5.076923076923077
0,274,5.3076923076923075
0,275,5.230769230769231
0,276,5.230769230769231
0,277,5.384615384615385
0,278,5.153846153846154
0,279,5.3076923076923075
0,280,5.153846153846154
0,281,5.230769230769231
0,282,5.153846153846154
0,283,5.3076923076923075
0,284,5.230769230769231
0,285,5.153846153846154
0,286,5.230769230769231
0,287,5.384615384615385
0,288,5.230769230769231
0,289,5.384615384615385
0,290,5.076923076923077
0,291,5.3076923076923075
0,292,5.0
0,293,6.538461538461538
0,294,4.923076923076923
0,295,5.538461538461538
0,296,5.0
0,297,5.461538461538462
0,298,5.076923076923077
0,299,5.538461538461538
0,300,5.153846153846154
0,301,5.384615384615385
0,302,5.230769230769231
0,303,5.230769230769231
0,304,5.230769230769231
0,305,5.230769230769231
