patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,16735,16913,10
0,2,0,-2,16688,16885,12
0,3,0,-2,16583,16825,12
1,3,0,-2,33179,20004,1
0,4,0,-2,16507,16840,13
2,4,0,-2,33166,19958,0
0,5,0,-2,13556,16802,14
2,5,0,-2,30003,20149,1
0,6,0,-2,13606,16785,14
3,6,0,-2,29988,19925,1
0,7,0,-2,13658,16983,16
3,7,0,-2,30132,20076,3
0,8,0,-2,13562,16913,16
4,8,0,-2,30187,20049,3
0,9,0,-2,13572,16863,16
4,9,0,-2,30189,19924,3
0,10,0,-2,13557,16830,16
5,10,0,-2,27097,20022,2
0,11,0,-2,13929,16800,16
5,11,0,-2,27169,19985,2
0,12,0,-2,13593,16847,18
6,12,0,-2,27075,20050,2
0,13,0,-2,113,17171,145
6,13,0,-2,13655,20202,105
0,14,0,-2,115,17556,194
7,14,0,-2,13719,20110,146
0,15,0,-2,115,19326,218
7,15,0,-2,15083,20510,170
0,16,0,-2,115,17641,243
8,16,0,-2,15062,22281,197
0,17,0,-2,112,17665,256
8,17,0,-2,13790,20271,228
0,18,0,-2,37,17819,270
9,18,0,-2,13575,20209,243
0,19,0,-2,37,18206,278
9,19,0,-2,13699,20259,259
0,20,0,-2,38,18209,275
10,20,0,-2,13605,20153,264
0,21,0,-2,37,19544,275
10,21,0,-2,13666,20375,264
0,22,0,-2,37,17933,305
11,22,0,-2,13648,20264,292
0,23,0,-2,115,18143,314
11,23,0,-2,16233,20297,318
0,24,0,-2,117,17878,319
12,24,0,-2,13642,20289,331
0,25,0,-2,119,18030,321
12,25,0,-2,13676,20261,339
0,26,0,-2,120,18095,330
13,26,0,-2,212,20122,248
0,27,0,-2,122,20296,343
13,27,0,-2,218,20168,264
0,28,0,-2,83,18551,368
14,28,0,-2,178,20164,242
0,29,0,-2,87,20632,387
14,29,0,-2,185,22347,257
0,30,0,-2,85,18334,392
15,30,0,-2,177,20235,244
0,31,0,-2,88,18135,393
15,31,0,-2,186,22289,248
0,32,0,-2,80,18379,404
16,32,0,-2,187,22147,238
0,33,0,-2,82,18625,410
16,33,0,-2,186,22159,252
0,34,0,-2,82,18688,418
17,34,0,-2,175,20294,230
0,35,0,-2,86,18581,435
17,35,0,-2,178,20217,240
0,36,0,-2,87,18323,432
18,36,0,-2,114,22257,236
0,37,0,-2,81,18554,444
18,37,0,-2,107,20184,257
0,38,0,-2,87,18728,472
19,38,0,-2,113,22249,286
0,39,0,-2,82,20768,476
19,39,0,-2,110,20191,296
0,40,0,-2,86,18993,475
20,40,0,-2,112,20118,306
0,41,0,-2,87,19067,483
20,41,0,-2,113,22216,311
0,42,0,-2,85,21049,493
21,42,0,-2,111,20178,321
0,43,0,-2,87,19044,484
21,43,0,-2,114,22308,328
0,44,0,-2,84,20978,516
22,44,0,-2,114,20391,316
0,45,0,-2,85,19048,529
22,45,0,-2,108,22360,323
0,46,0,-2,79,20963,537
23,46,0,-2,182,22440,302
0,47,0,-2,79,21088,547
23,47,0,-2,172,20204,312
0,48,0,-2,81,20974,553
24,48,0,-2,175,20158,310
0,49,0,-2,87,19183,562
24,49,0,-2,177,20113,321
0,50,0,-2,88,19344,566
25,50,0,-2,177,20170,317
0,51,0,-2,87,19097,573
25,51,0,-2,178,20069,322
0,52,0,-2,84,19421,582
26,52,0,-2,176,20096,318
0,53,0,-2,85,19219,587
26,53,0,-2,179,20166,328
0,54,0,-2,87,19375,596
27,54,0,-2,178,20163,318
0,55,0,-2,88,19399,607
27,55,0,-2,185,20197,328
0,56,0,-2,85,19393,618
28,56,0,-2,137,20067,319
0,57,0,-2,78,19537,618
28,57,0,-2,128,20114,319
0,58,0,-2,79,19346,619
29,58,0,-2,125,20095,305
0,59,0,-2,77,19814,642
29,59,0,-2,129,20195,326
0,60,0,-2,79,19445,654
30,60,0,-2,129,20082,325
0,61,0,-2,79,19567,658
30,61,0,-2,129,20046,332
0,62,0,-2,79,19552,667
31,62,0,-2,129,20180,340
0,63,0,-2,78,20195,669
31,63,0,-2,135,22033,342
0,64,0,-2,78,19624,670
32,64,0,-2,129,20091,332
0,65,0,-2,80,19649,693
32,65,0,-2,128,19984,356
0,66,0,-2,77,19673,698
33,66,0,-2,129,20139,347
0,67,0,-2,79,19735,703
33,67,0,-2,128,19948,354
0,68,0,-2,79,19667,711
34,68,0,-2,130,20163,352
0,69,0,-2,79,19972,715
34,69,0,-2,130,20186,356
0,70,0,-2,81,19756,721
35,70,0,-2,133,22111,355
0,71,0,-2,75,19849,755
35,71,0,-2,127,20163,387
0,72,0,-2,80,19824,757
36,72,0,-2,128,19960,379
0,73,0,-2,79,19962,763
36,73,0,-2,128,20081,384
0,74,0,-2,80,19885,769
37,74,0,-2,133,19970,367
0,75,0,-2,79,19852,772
37,75,0,-2,130,20034,374
0,76,0,-2,80,19938,783
38,76,0,-2,133,21943,340
0,77,0,-2,77,19973,788
38,77,0,-2,131,19899,346
0,78,0,-2,78,22054,797
39,78,0,-2,124,19967,344
0,79,0,-2,79,20073,802
39,79,0,-2,129,19967,350
0,80,0,-2,83,19987,805
40,80,0,-2,133,19875,340
0,81,0,-2,89,20028,812
40,81,0,-2,134,19976,349
0,82,0,-2,88,20184,818
41,82,0,-2,138,19896,351
0,83,0,-2,87,20174,821
41,83,0,-2,134,19804,358
0,84,0,-2,87,20303,828
42,84,0,-2,141,19973,356
0,85,0,-2,91,20110,828
42,85,0,-2,142,19913,359
0,86,0,-2,91,20088,834
43,86,0,-2,141,20029,358
0,87,0,-2,91,20268,838
43,87,0,-2,143,19899,363
0,88,0,-2,91,20202,838
44,88,0,-2,140,19841,347
