patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,11,11,0
1,0,-2,1453,1320,0
2,0,-2,1342,1318,0
3,0,-2,1337,1321,0
4,0,-2,1355,1318,0
5,0,-2,1343,1320,0
6,0,-2,1337,1319,0
7,0,-2,1470,1455,0
8,0,-2,1338,1316,0
9,0,-2,1335,1319,0
10,0,-2,1371,1319,0
11,0,-2,1340,1316,0
12,0,-2,1337,1320,0
13,0,-2,1393,1347,4
14,0,-2,1369,1353,8
15,0,-2,1366,1370,9
16,0,-2,1373,1344,8
17,0,-2,1355,1340,8
18,0,-2,1353,1337,9
19,0,-2,1354,1344,11
20,0,-2,1352,1343,11
21,0,-2,1358,1337,11
22,0,-2,1356,1351,14
23,0,-2,1339,1312,16
24,0,-2,1328,1317,18
25,0,-2,1325,1313,18
26,0,-2,1332,1312,18
27,0,-2,1325,1321,24
28,0,-2,1324,1324,25
29,0,-2,1324,1322,26
30,0,-2,1323,1324,26
31,0,-2,1326,1327,26
32,0,-2,1326,1327,29
33,0,-2,1328,1325,29
34,0,-2,1328,1331,30
35,0,-2,1339,1345,38
36,0,-2,1337,1343,39
37,0,-2,1336,1344,39
38,0,-2,1334,1341,39
39,0,-2,1340,1343,39
40,0,-2,1336,1344,39
41,0,-2,1347,1345,40
42,0,-2,1334,1342,40
43,0,-2,1336,1344,41
44,0,-2,1335,1342,41
45,0,-2,1338,1346,44
46,0,-2,1334,1343,44
47,0,-2,1339,1355,49
48,0,-2,1339,1355,50
49,0,-2,1338,1359,53
50,0,-2,1339,1357,53
51,0,-2,1337,1362,53
52,0,-2,1342,1359,54
53,0,-2,1340,1360,54
54,0,-2,1339,1360,55
55,0,-2,1338,1362,56
56,0,-2,1342,1363,57
57,0,-2,1338,1362,57
58,0,-2,1341,1361,57
59,0,-2,1336,1363,59
60,0,-2,1338,1363,60
61,0,-2,1337,1365,60
62,0,-2,1348,1373,65
63,0,-2,1348,1373,67
64,0,-2,1353,1381,67
65,0,-2,1343,1375,68
66,0,-2,1338,1372,68
67,0,-2,1335,1362,68
68,0,-2,1333,1371,69
69,0,-2,1336,1367,69
70,0,-2,1335,1368,70
71,0,-2,1334,1370,72
72,0,-2,1343,1374,72
73,0,-2,1340,1380,72
74,0,-2,1350,1382,72
75,0,-2,1342,1381,73
76,0,-2,1343,1383,73
77,0,-2,1343,1381,73
78,0,-2,1347,1379,74
79,0,-2,1335,1369,74
80,0,-2,1334,1370,74
81,0,-2,1342,1380,79
82,0,-2,1334,1378,79
83,0,-2,1335,1374,79
84,0,-2,1334,1389,79
85,0,-2,1336,1381,79
86,0,-2,1335,1385,79
87,0,-2,1335,1383,79
88,0,-2,1334,1373,79
