patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,29,11,0
1,0,-2,350,235,2
2,0,-2,253,235,2
3,0,-2,253,235,2
4,0,-2,251,236,3
5,0,-2,234,221,3
6,0,-2,243,214,3
7,0,-2,252,237,3
8,0,-2,250,236,3
9,0,-2,237,214,3
10,0,-2,236,221,3
11,0,-2,236,214,3
12,0,-2,236,221,3
13,0,-2,236,215,4
14,0,-2,242,215,6
15,0,-2,235,215,6
16,0,-2,242,215,6
17,0,-2,250,244,7
18,0,-2,248,238,7
19,0,-2,241,216,7
20,0,-2,237,216,7
21,0,-2,256,239,7
22,0,-2,248,245,7
23,0,-2,235,216,7
24,0,-2,237,224,8
25,0,-2,253,243,8
26,0,-2,260,246,8
27,0,-2,243,234,8
28,0,-2,243,224,8
29,0,-2,262,247,8
30,0,-2,255,247,8
31,0,-2,246,223,8
32,0,-2,241,232,8
33,0,-2,258,247,8
34,0,-2,262,246,8
35,0,-2,240,230,8
36,0,-2,243,223,8
37,0,-2,255,252,8
38,0,-2,254,246,8
39,0,-2,246,223,8
40,0,-2,285,232,7
41,0,-2,260,249,7
42,0,-2,263,246,7
43,0,-2,242,227,7
44,0,-2,244,226,7
45,0,-2,247,233,7
46,0,-2,262,249,7
47,0,-2,248,224,7
48,0,-2,243,230,7
49,0,-2,245,224,7
50,0,-2,259,253,7
51,0,-2,257,246,7
52,0,-2,262,247,7
53,0,-2,243,231,7
54,0,-2,244,224,7
55,0,-2,270,247,7
56,0,-2,257,251,7
57,0,-2,245,224,7
58,0,-2,243,231,7
59,0,-2,260,247,7
60,0,-2,263,246,7
61,0,-2,241,231,7
62,0,-2,244,223,7
63,0,-2,258,253,7
64,0,-2,256,247,7
65,0,-2,243,225,8
66,0,-2,243,232,8
67,0,-2,260,247,8
68,0,-2,263,248,8
69,0,-2,241,225,8
70,0,-2,251,224,8
71,0,-2,258,254,8
72,0,-2,255,248,8
73,0,-2,258,224,8
74,0,-2,243,231,8
75,0,-2,242,224,8
76,0,-2,264,256,8
77,0,-2,255,246,8
78,0,-2,242,224,8
79,0,-2,242,229,6
80,0,-2,257,247,8
81,0,-2,262,247,8
82,0,-2,240,224,8
83,0,-2,244,224,9
84,0,-2,257,254,9
85,0,-2,256,248,9
86,0,-2,250,225,9
87,0,-2,244,232,9
88,0,-2,257,247,9
