patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,502,475,0
0,2,0,-2,509,474,0
0,3,0,-2,509,474,0
1,3,0,-2,978,626,0
0,4,0,-2,509,473,0
2,4,0,-2,978,626,0
0,5,0,-2,508,474,0
2,5,0,-2,979,626,0
0,6,0,-2,508,473,0
3,6,0,-2,978,625,0
0,7,0,-2,508,473,0
3,7,0,-2,978,625,0
0,8,0,-2,509,472,0
4,8,0,-2,978,634,0
0,9,0,-2,513,476,0
4,9,0,-2,985,644,0
0,10,0,-2,517,482,0
5,10,0,-2,999,649,0
0,11,0,-2,513,476,0
5,11,0,-2,988,640,0
0,12,0,-2,515,478,0
6,12,0,-2,993,641,0
0,13,0,-2,516,486,1
6,13,0,-2,993,644,1
0,14,0,-2,515,485,1
7,14,0,-2,996,644,1
0,15,0,-2,527,498,3
7,15,0,-2,1000,643,3
0,16,0,-2,532,510,5
8,16,0,-2,1005,646,5
0,17,0,-2,526,510,5
8,17,0,-2,1005,646,5
0,18,0,-2,528,510,5
9,18,0,-2,1004,650,5
0,19,0,-2,533,515,5
9,19,0,-2,1014,640,5
0,20,0,-2,520,516,6
10,20,0,-2,995,639,5
0,21,0,-2,524,515,6
10,21,0,-2,1000,639,5
0,22,0,-2,522,517,6
11,22,0,-2,1000,640,6
0,23,0,-2,522,515,6
11,23,0,-2,1000,640,6
0,24,0,-2,525,523,7
12,24,0,-2,1001,640,7
0,25,0,-2,523,539,7
12,25,0,-2,1006,647,7
0,26,0,-2,531,524,8
13,26,0,-2,1006,640,6
0,27,0,-2,526,536,9
13,27,0,-2,1006,645,7
0,28,0,-2,530,529,9
14,28,0,-2,1009,656,7
0,29,0,-2,535,545,11
14,29,0,-2,1001,648,9
0,30,0,-2,538,545,11
15,30,0,-2,1010,646,7
0,31,0,-2,534,543,11
15,31,0,-2,1009,644,7
0,32,0,-2,525,548,12
16,32,0,-2,1014,656,6
0,33,0,-2,528,555,13
16,33,0,-2,1013,644,7
0,34,0,-2,527,556,13
17,34,0,-2,1019,647,7
0,35,0,-2,535,556,13
17,35,0,-2,1024,642,7
0,36,0,-2,533,558,13
18,36,0,-2,1034,643,7
0,37,0,-2,520,548,13
18,37,0,-2,998,631,7
0,38,0,-2,518,560,15
19,38,0,-2,1004,632,9
0,39,0,-2,519,559,15
19,39,0,-2,999,630,9
0,40,0,-2,518,557,14
20,40,0,-2,998,635,12
0,41,0,-2,518,559,15
20,41,0,-2,998,635,12
0,42,0,-2,516,565,16
21,42,0,-2,1003,636,13
0,43,0,-2,517,564,15
21,43,0,-2,998,638,14
0,44,0,-2,517,565,15
22,44,0,-2,1001,648,13
0,45,0,-2,531,574,15
22,45,0,-2,1032,650,13
0,46,0,-2,536,579,15
23,46,0,-2,1020,652,13
0,47,0,-2,537,574,15
23,47,0,-2,1025,648,13
0,48,0,-2,539,582,15
24,48,0,-2,1025,650,12
0,49,0,-2,537,582,16
24,49,0,-2,1025,649,13
0,50,0,-2,537,588,17
25,50,0,-2,1021,652,14
0,51,0,-2,528,589,17
25,51,0,-2,1038,655,14
0,52,0,-2,539,590,17
26,52,0,-2,1030,640,14
0,53,0,-2,521,576,17
26,53,0,-2,1003,635,14
0,54,0,-2,517,577,17
27,54,0,-2,1004,636,13
0,55,0,-2,518,574,17
27,55,0,-2,1003,634,13
0,56,0,-2,520,581,17
28,56,0,-2,1002,633,13
0,57,0,-2,518,576,17
28,57,0,-2,1003,633,13
0,58,0,-2,519,576,17
29,58,0,-2,1002,631,11
0,59,0,-2,523,582,18
29,59,0,-2,1000,642,12
0,60,0,-2,536,599,19
30,60,0,-2,1021,647,13
0,61,0,-2,532,601,19
30,61,0,-2,1043,650,13
0,62,0,-2,531,599,19
31,62,0,-2,1039,656,13
0,63,0,-2,530,604,19
31,63,0,-2,1023,658,13
0,64,0,-2,545,606,19
32,64,0,-2,1031,653,12
0,65,0,-2,536,621,21
32,65,0,-2,1023,653,14
0,66,0,-2,536,619,22
33,66,0,-2,1025,646,14
0,67,0,-2,522,611,22
33,67,0,-2,1001,634,14
0,68,0,-2,522,622,23
34,68,0,-2,1006,640,15
0,69,0,-2,519,610,23
34,69,0,-2,1003,634,15
0,70,0,-2,526,610,23
35,70,0,-2,1012,632,15
0,71,0,-2,518,615,24
35,71,0,-2,1003,634,16
0,72,0,-2,520,621,25
36,72,0,-2,1012,635,17
0,73,0,-2,518,628,26
36,73,0,-2,1002,650,18
0,74,0,-2,536,644,26
37,74,0,-2,1040,649,18
0,75,0,-2,524,641,26
37,75,0,-2,1043,652,18
0,76,0,-2,531,638,26
38,76,0,-2,1019,646,16
0,77,0,-2,537,640,26
38,77,0,-2,1034,645,16
0,78,0,-2,537,642,26
39,78,0,-2,1042,649,16
0,79,0,-2,542,646,27
39,79,0,-2,1026,647,17
0,80,0,-2,525,634,27
40,80,0,-2,1000,627,14
0,81,0,-2,518,631,27
40,81,0,-2,1003,626,14
0,82,0,-2,518,631,27
41,82,0,-2,1003,625,14
0,83,0,-2,523,630,27
41,83,0,-2,1003,625,14
0,84,0,-2,518,631,27
42,84,0,-2,1001,624,13
0,85,0,-2,519,631,27
42,85,0,-2,1003,623,13
0,86,0,-2,517,641,27
43,86,0,-2,1034,637,12
0,87,0,-2,536,648,27
43,87,0,-2,1021,635,12
0,88,0,-2,537,649,27
44,88,0,-2,1020,636,12
