patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,12,15,0
1,0,-2,181,121,0
2,0,-2,151,121,0
3,0,-2,147,121,0
4,0,-2,146,121,0
5,0,-2,147,121,0
6,0,-2,146,121,0
7,0,-2,146,120,0
8,0,-2,146,121,0
9,0,-2,145,123,0
10,0,-2,147,121,0
11,0,-2,150,123,0
12,0,-2,149,124,0
13,0,-2,155,116,1
14,0,-2,139,115,1
15,0,-2,138,116,1
16,0,-2,139,115,1
17,0,-2,140,114,0
18,0,-2,140,114,0
19,0,-2,139,114,0
20,0,-2,140,114,0
21,0,-2,140,114,0
22,0,-2,138,115,0
23,0,-2,141,135,0
24,0,-2,139,133,0
25,0,-2,138,134,0
26,0,-2,140,134,0
27,0,-2,140,133,0
28,0,-2,139,133,0
29,0,-2,142,133,0
30,0,-2,138,133,0
31,0,-2,138,135,0
32,0,-2,140,134,0
33,0,-2,139,134,0
34,0,-2,139,136,0
35,0,-2,139,134,0
36,0,-2,139,135,0
37,0,-2,138,136,0
38,0,-2,140,135,0
39,0,-2,140,135,0
40,0,-2,141,137,0
41,0,-2,141,136,0
42,0,-2,140,135,0
43,0,-2,140,135,0
44,0,-2,140,135,0
45,0,-2,139,135,0
46,0,-2,141,134,0
47,0,-2,139,134,0
48,0,-2,141,134,0
49,0,-2,140,134,0
50,0,-2,139,133,0
51,0,-2,141,114,0
52,0,-2,141,114,0
53,0,-2,138,115,1
54,0,-2,139,115,1
55,0,-2,139,115,1
56,0,-2,139,115,1
57,0,-2,139,114,1
58,0,-2,140,115,1
59,0,-2,139,115,1
60,0,-2,139,114,1
61,0,-2,139,116,1
62,0,-2,139,114,1
63,0,-2,139,115,1
64,0,-2,140,116,1
65,0,-2,139,114,1
66,0,-2,139,115,1
67,0,-2,138,116,1
68,0,-2,138,115,1
69,0,-2,139,114,1
70,0,-2,140,116,1
71,0,-2,139,115,1
72,0,-2,138,115,1
73,0,-2,139,115,1
74,0,-2,139,115,1
75,0,-2,138,114,1
76,0,-2,140,116,1
77,0,-2,140,114,1
78,0,-2,141,115,1
79,0,-2,138,116,1
80,0,-2,140,114,1
81,0,-2,139,115,1
82,0,-2,139,126,1
83,0,-2,145,115,1
84,0,-2,140,115,1
85,0,-2,138,114,1
86,0,-2,147,115,1
87,0,-2,139,116,1
88,0,-2,139,116,1
