patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,12,15,0
1,0,-2,196,115,0
2,0,-2,141,115,0
3,0,-2,141,114,0
4,0,-2,141,114,0
5,0,-2,140,114,0
6,0,-2,139,114,0
7,0,-2,140,114,0
8,0,-2,139,114,0
9,0,-2,140,114,0
10,0,-2,141,114,0
11,0,-2,140,114,0
12,0,-2,139,114,0
13,0,-2,148,137,0
14,0,-2,147,136,0
15,0,-2,147,136,0
16,0,-2,149,136,0
17,0,-2,139,126,0
18,0,-2,134,103,0
19,0,-2,115,102,0
20,0,-2,113,102,0
21,0,-2,114,102,0
22,0,-2,114,102,0
23,0,-2,129,116,0
24,0,-2,128,117,0
25,0,-2,128,117,0
26,0,-2,116,103,0
27,0,-2,113,102,0
28,0,-2,114,102,0
29,0,-2,113,104,0
30,0,-2,114,103,0
31,0,-2,114,102,0
32,0,-2,112,103,0
33,0,-2,113,102,0
34,0,-2,113,102,0
35,0,-2,112,102,0
36,0,-2,113,102,0
37,0,-2,115,103,0
38,0,-2,114,102,0
39,0,-2,113,102,0
40,0,-2,113,105,0
41,0,-2,115,102,0
42,0,-2,114,102,0
43,0,-2,114,103,0
44,0,-2,116,102,0
45,0,-2,114,103,0
46,0,-2,114,102,0
47,0,-2,113,102,0
48,0,-2,114,102,0
49,0,-2,115,103,0
50,0,-2,114,102,0
51,0,-2,113,103,0
52,0,-2,113,103,0
53,0,-2,112,102,0
54,0,-2,114,103,0
55,0,-2,115,102,0
56,0,-2,113,103,0
57,0,-2,113,103,0
58,0,-2,114,102,0
59,0,-2,114,102,0
60,0,-2,113,102,0
61,0,-2,114,102,0
62,0,-2,113,110,0
63,0,-2,113,102,0
64,0,-2,113,102,0
65,0,-2,115,103,0
66,0,-2,115,103,0
67,0,-2,113,103,0
68,0,-2,113,102,0
69,0,-2,113,102,0
70,0,-2,115,103,0
71,0,-2,111,102,0
72,0,-2,113,102,0
73,0,-2,113,104,0
74,0,-2,113,102,0
75,0,-2,113,102,0
76,0,-2,112,103,0
77,0,-2,114,102,0
78,0,-2,114,102,0
79,0,-2,126,103,0
80,0,-2,114,106,0
81,0,-2,117,103,0
82,0,-2,111,103,0
83,0,-2,113,102,0
84,0,-2,114,110,0
85,0,-2,113,103,0
86,0,-2,113,103,0
87,0,-2,113,102,0
88,0,-2,115,103,0
