patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,1664,1663,0
0,2,0,-2,1652,1648,0
0,3,0,-2,1495,1490,0
1,3,0,-2,2992,1774,0
0,4,0,-2,1510,1519,0
2,4,0,-2,3290,1970,0
0,5,0,-2,1670,1660,0
2,5,0,-2,2993,1769,0
0,6,0,-2,1513,1504,0
3,6,0,-2,3259,1947,0
0,7,0,-2,1645,1645,0
3,7,0,-2,2966,1792,0
0,8,0,-2,1507,1494,0
4,8,0,-2,3301,2003,0
0,9,0,-2,1669,1664,0
4,9,0,-2,3004,1829,0
0,10,0,-2,1518,1512,0
5,10,0,-2,3306,2002,0
0,11,0,-2,1515,1494,0
5,11,0,-2,3013,1788,0
0,12,0,-2,1506,1489,0
6,12,0,-2,3008,1756,0
0,13,0,-2,1505,1506,4
6,13,0,-2,2960,1808,3
0,14,0,-2,1498,1516,9
7,14,0,-2,2990,1780,8
0,15,0,-2,1528,1591,20
7,15,0,-2,2992,1812,10
0,16,0,-2,1513,1544,12
8,16,0,-2,3040,1793,19
0,17,0,-2,1413,1543,13
8,17,0,-2,2892,1802,19
0,18,0,-2,1146,1603,36
9,18,0,-2,2622,1842,33
0,19,0,-2,1258,1813,44
9,19,0,-2,2891,1909,34
0,20,0,-2,1153,1615,36
10,20,0,-2,2623,1791,34
0,21,0,-2,1251,1769,36
10,21,0,-2,2907,2015,34
0,22,0,-2,1152,1647,36
11,22,0,-2,2652,1846,34
0,23,0,-2,1347,1666,35
11,23,0,-2,2839,1823,51
0,24,0,-2,1392,1731,43
12,24,0,-2,2835,1857,59
0,25,0,-2,1363,1758,45
12,25,0,-2,2813,1833,61
0,26,0,-2,1344,1719,45
13,26,0,-2,3090,2041,58
0,27,0,-2,1473,1891,45
13,27,0,-2,2801,1850,58
0,28,0,-2,1146,1695,46
14,28,0,-2,2871,1994,53
0,29,0,-2,1257,1846,46
14,29,0,-2,2645,1847,53
0,30,0,-2,1155,1721,46
15,30,0,-2,2889,1845,51
0,31,0,-2,1152,1683,46
15,31,0,-2,2610,1824,51
0,32,0,-2,1150,1715,46
16,32,0,-2,2612,1799,42
0,33,0,-2,1144,1669,45
16,33,0,-2,2614,1811,43
0,34,0,-2,1147,1700,45
17,34,0,-2,2533,1849,43
0,35,0,-2,1273,1889,54
17,35,0,-2,2541,1825,43
0,36,0,-2,1172,1711,46
18,36,0,-2,2285,1848,40
0,37,0,-2,1277,1858,44
18,37,0,-2,2274,1815,41
0,38,0,-2,1157,1725,44
19,38,0,-2,2291,1840,40
0,39,0,-2,1164,1697,44
19,39,0,-2,2426,1845,40
0,40,0,-2,1154,1677,44
20,40,0,-2,2287,1801,40
0,41,0,-2,1177,1676,44
20,41,0,-2,2488,2026,40
0,42,0,-2,1153,1691,44
21,42,0,-2,2270,1792,40
0,43,0,-2,1157,1680,44
21,43,0,-2,2486,1990,40
0,44,0,-2,1151,1692,45
22,44,0,-2,2260,1827,40
0,45,0,-2,1150,1682,46
22,45,0,-2,2479,1973,40
0,46,0,-2,1261,1851,46
23,46,0,-2,2452,1803,23
0,47,0,-2,1153,1712,46
23,47,0,-2,2457,1774,23
0,48,0,-2,1257,1849,46
24,48,0,-2,2486,1816,15
0,49,0,-2,1162,1707,45
24,49,0,-2,2734,1851,15
0,50,0,-2,1156,1694,45
25,50,0,-2,2485,1809,13
0,51,0,-2,1159,1710,45
25,51,0,-2,2466,1754,13
0,52,0,-2,1152,1676,46
26,52,0,-2,2706,1969,13
0,53,0,-2,1158,1703,45
26,53,0,-2,2463,1754,13
0,54,0,-2,1479,1955,45
27,54,0,-2,2923,1974,13
0,55,0,-2,1352,1783,45
27,55,0,-2,2661,1752,13
0,56,0,-2,1481,2017,53
28,56,0,-2,2468,1789,21
0,57,0,-2,1356,1820,53
28,57,0,-2,2463,1786,21
0,58,0,-2,1486,2034,53
29,58,0,-2,2462,1754,21
0,59,0,-2,1353,1817,58
29,59,0,-2,2462,1784,26
0,60,0,-2,1478,2024,58
30,60,0,-2,2465,1757,26
0,61,0,-2,1482,2033,58
30,61,0,-2,2465,1819,26
0,62,0,-2,1489,2024,58
31,62,0,-2,2487,1785,26
0,63,0,-2,1411,1859,58
31,63,0,-2,2482,1790,26
0,64,0,-2,1366,1842,56
32,64,0,-2,2487,1799,26
0,65,0,-2,1364,1855,56
32,65,0,-2,2465,1754,26
0,66,0,-2,1350,1819,57
33,66,0,-2,2555,1777,25
0,67,0,-2,1355,1844,57
33,67,0,-2,2477,1763,25
0,68,0,-2,1349,1845,57
34,68,0,-2,2718,1969,25
0,69,0,-2,1482,2012,57
34,69,0,-2,2463,1758,25
0,70,0,-2,1356,1849,57
35,70,0,-2,2717,1951,25
0,71,0,-2,1371,1831,57
35,71,0,-2,2488,1786,25
0,72,0,-2,1370,1864,57
36,72,0,-2,2472,1733,14
0,73,0,-2,1355,1824,57
36,73,0,-2,2715,1942,14
0,74,0,-2,1486,2035,57
37,74,0,-2,2478,1761,13
0,75,0,-2,1373,1857,57
37,75,0,-2,2491,1790,13
0,76,0,-2,1491,1847,57
38,76,0,-2,2488,1748,13
0,77,0,-2,1374,1866,57
38,77,0,-2,2743,1914,13
0,78,0,-2,1491,2018,57
39,78,0,-2,2483,1771,13
0,79,0,-2,1357,1850,57
39,79,0,-2,2473,1723,13
0,80,0,-2,1484,2008,57
40,80,0,-2,2721,1938,13
0,81,0,-2,1454,1834,57
40,81,0,-2,2468,1724,13
0,82,0,-2,1357,1858,57
41,82,0,-2,2744,1949,13
0,83,0,-2,1484,2013,56
41,83,0,-2,2471,1738,13
0,84,0,-2,1360,1841,56
42,84,0,-2,2728,1912,13
0,85,0,-2,1492,2027,56
42,85,0,-2,2483,1755,13
0,86,0,-2,1353,1842,56
43,86,0,-2,2719,1895,13
0,87,0,-2,1484,2015,56
43,87,0,-2,2465,1773,13
0,88,0,-2,1364,1832,56
44,88,0,-2,2487,1725,13
