patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,12,13,0
1,0,-2,432,404,1
2,0,-2,422,402,1
3,0,-2,426,408,1
4,0,-2,427,409,1
5,0,-2,428,403,1
6,0,-2,461,444,1
7,0,-2,459,445,1
8,0,-2,425,401,1
9,0,-2,433,401,1
10,0,-2,464,448,1
11,0,-2,469,449,1
12,0,-2,432,406,1
13,0,-2,380,326,0
14,0,-2,382,360,1
15,0,-2,382,365,3
16,0,-2,362,330,3
17,0,-2,363,331,3
18,0,-2,356,331,4
19,0,-2,383,370,4
20,0,-2,354,332,4
21,0,-2,356,338,4
22,0,-2,356,332,4
23,0,-2,383,364,4
24,0,-2,363,332,4
25,0,-2,357,330,4
26,0,-2,356,332,5
27,0,-2,381,369,5
28,0,-2,352,331,5
29,0,-2,380,366,5
30,0,-2,353,333,5
31,0,-2,356,332,5
32,0,-2,383,367,5
33,0,-2,381,366,6
34,0,-2,355,333,6
35,0,-2,358,354,6
36,0,-2,366,334,6
37,0,-2,357,336,6
38,0,-2,354,333,5
39,0,-2,351,331,5
40,0,-2,359,331,5
41,0,-2,357,331,5
42,0,-2,359,331,6
43,0,-2,359,331,6
44,0,-2,351,341,7
45,0,-2,352,341,7
46,0,-2,351,341,7
47,0,-2,351,332,8
48,0,-2,354,333,8
49,0,-2,359,335,8
50,0,-2,366,335,9
51,0,-2,349,342,9
52,0,-2,353,343,9
53,0,-2,352,342,9
54,0,-2,352,340,9
55,0,-2,352,334,9
56,0,-2,358,333,9
57,0,-2,360,334,9
58,0,-2,360,333,9
59,0,-2,351,342,9
60,0,-2,378,374,9
61,0,-2,375,375,9
62,0,-2,350,341,9
63,0,-2,353,334,9
64,0,-2,360,334,9
65,0,-2,366,334,9
66,0,-2,354,334,9
67,0,-2,350,334,9
68,0,-2,348,334,10
69,0,-2,349,335,10
70,0,-2,351,335,10
71,0,-2,353,335,10
72,0,-2,353,334,10
73,0,-2,354,334,10
74,0,-2,357,334,10
75,0,-2,357,335,10
76,0,-2,349,335,10
77,0,-2,350,333,10
78,0,-2,353,335,11
79,0,-2,356,335,11
80,0,-2,355,335,11
81,0,-2,356,334,11
82,0,-2,355,334,11
83,0,-2,353,335,11
84,0,-2,354,335,11
85,0,-2,354,335,11
86,0,-2,355,333,11
87,0,-2,356,335,11
88,0,-2,352,335,11
