patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,413,398,1
0,2,0,-2,417,399,1
0,3,0,-2,417,408,1
1,3,0,-2,803,458,0
0,4,0,-2,417,406,1
2,4,0,-2,810,448,0
0,5,0,-2,427,400,1
2,5,0,-2,810,455,0
0,6,0,-2,425,402,1
3,6,0,-2,814,457,0
0,7,0,-2,420,406,1
3,7,0,-2,813,448,0
0,8,0,-2,433,399,1
4,8,0,-2,814,455,0
0,9,0,-2,413,406,1
4,9,0,-2,805,448,0
0,10,0,-2,415,399,1
5,10,0,-2,792,454,0
0,11,0,-2,423,400,1
5,11,0,-2,832,454,0
0,12,0,-2,416,399,1
6,12,0,-2,796,446,0
0,13,0,-2,351,403,4
6,13,0,-2,722,448,2
0,14,0,-2,339,413,5
7,14,0,-2,723,449,5
0,15,0,-2,341,414,7
7,15,0,-2,724,458,8
0,16,0,-2,343,420,7
8,16,0,-2,735,454,8
0,17,0,-2,340,417,7
8,17,0,-2,742,453,8
0,18,0,-2,347,419,8
9,18,0,-2,725,454,9
0,19,0,-2,341,427,8
9,19,0,-2,724,453,9
0,20,0,-2,342,421,8
10,20,0,-2,730,460,9
0,21,0,-2,341,422,8
10,21,0,-2,724,453,9
0,22,0,-2,340,420,8
11,22,0,-2,724,453,9
0,23,0,-2,341,423,8
11,23,0,-2,724,453,9
0,24,0,-2,339,426,10
12,24,0,-2,723,453,11
0,25,0,-2,341,425,10
12,25,0,-2,727,454,11
0,26,0,-2,343,427,11
13,26,0,-2,648,459,10
0,27,0,-2,346,430,11
13,27,0,-2,657,456,10
0,28,0,-2,344,433,11
14,28,0,-2,658,459,7
0,29,0,-2,348,434,11
14,29,0,-2,659,456,7
0,30,0,-2,348,431,11
15,30,0,-2,654,452,4
0,31,0,-2,346,428,11
15,31,0,-2,652,448,4
0,32,0,-2,351,426,11
16,32,0,-2,652,448,4
0,33,0,-2,346,432,12
16,33,0,-2,651,451,5
0,34,0,-2,343,433,12
17,34,0,-2,654,452,5
0,35,0,-2,345,435,12
17,35,0,-2,652,454,5
0,36,0,-2,343,434,12
18,36,0,-2,652,449,4
0,37,0,-2,339,440,12
18,37,0,-2,651,449,4
0,38,0,-2,340,435,13
19,38,0,-2,650,452,4
0,39,0,-2,339,437,13
19,39,0,-2,649,449,4
0,40,0,-2,338,435,13
20,40,0,-2,647,448,4
0,41,0,-2,347,435,13
20,41,0,-2,650,453,4
0,42,0,-2,342,439,14
21,42,0,-2,652,450,5
0,43,0,-2,341,437,14
21,43,0,-2,649,447,5
0,44,0,-2,341,439,15
22,44,0,-2,649,449,5
0,45,0,-2,345,445,15
22,45,0,-2,654,447,5
0,46,0,-2,341,438,15
23,46,0,-2,650,447,5
0,47,0,-2,342,439,14
23,47,0,-2,653,451,6
0,48,0,-2,340,440,14
24,48,0,-2,648,447,4
0,49,0,-2,343,438,14
24,49,0,-2,650,449,4
0,50,0,-2,341,446,17
25,50,0,-2,650,450,5
0,51,0,-2,342,447,17
25,51,0,-2,649,448,5
0,52,0,-2,342,443,17
26,52,0,-2,650,447,4
0,53,0,-2,343,443,15
26,53,0,-2,648,449,6
0,54,0,-2,341,443,15
27,54,0,-2,650,457,6
0,55,0,-2,351,443,15
27,55,0,-2,651,448,6
0,56,0,-2,343,442,15
28,56,0,-2,647,447,6
0,57,0,-2,345,442,15
28,57,0,-2,651,447,6
0,58,0,-2,351,443,15
29,58,0,-2,655,454,6
0,59,0,-2,340,450,15
29,59,0,-2,661,448,6
0,60,0,-2,363,444,15
30,60,0,-2,659,455,6
0,61,0,-2,345,449,15
30,61,0,-2,649,452,6
0,62,0,-2,340,448,15
31,62,0,-2,656,446,6
0,63,0,-2,347,441,15
31,63,0,-2,664,453,6
0,64,0,-2,339,449,15
32,64,0,-2,656,446,6
0,65,0,-2,352,441,15
32,65,0,-2,663,446,6
0,66,0,-2,344,441,15
33,66,0,-2,649,445,5
0,67,0,-2,347,443,15
33,67,0,-2,646,446,7
0,68,0,-2,341,444,16
34,68,0,-2,648,447,7
0,69,0,-2,340,444,16
34,69,0,-2,650,447,7
0,70,0,-2,339,444,16
35,70,0,-2,647,446,7
0,71,0,-2,341,445,16
35,71,0,-2,650,447,7
0,72,0,-2,340,444,16
36,72,0,-2,648,447,7
0,73,0,-2,340,444,16
36,73,0,-2,648,444,7
0,74,0,-2,339,442,16
37,74,0,-2,650,445,7
0,75,0,-2,339,445,16
37,75,0,-2,653,448,7
0,76,0,-2,340,445,16
38,76,0,-2,652,447,7
0,77,0,-2,342,444,16
38,77,0,-2,652,446,7
0,78,0,-2,336,447,17
39,78,0,-2,645,444,8
0,79,0,-2,342,445,17
39,79,0,-2,654,446,8
0,80,0,-2,338,446,17
40,80,0,-2,646,447,8
0,81,0,-2,344,448,17
40,81,0,-2,655,446,8
0,82,0,-2,342,446,17
41,82,0,-2,646,444,8
0,83,0,-2,340,445,17
41,83,0,-2,647,444,8
0,84,0,-2,338,445,17
42,84,0,-2,649,442,7
0,85,0,-2,346,444,17
42,85,0,-2,649,443,7
0,86,0,-2,338,445,17
43,86,0,-2,647,450,7
0,87,0,-2,338,444,17
43,87,0,-2,653,441,7
0,88,0,-2,342,443,17
44,88,0,-2,649,442,7
