patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,12,11,0
1,0,-2,211,134,0
2,0,-2,155,133,0
3,0,-2,154,134,0
4,0,-2,155,133,0
5,0,-2,155,133,0
6,0,-2,156,133,0
7,0,-2,155,133,0
8,0,-2,154,132,0
9,0,-2,155,133,0
10,0,-2,154,133,0
11,0,-2,154,134,0
12,0,-2,155,133,0
13,0,-2,156,136,1
14,0,-2,156,136,1
15,0,-2,156,136,2
16,0,-2,156,136,1
17,0,-2,157,135,1
18,0,-2,155,133,0
19,0,-2,154,133,0
20,0,-2,157,133,0
21,0,-2,154,133,0
22,0,-2,155,134,0
23,0,-2,156,137,2
24,0,-2,156,137,2
25,0,-2,157,136,2
26,0,-2,157,137,2
27,0,-2,156,137,2
28,0,-2,158,137,2
29,0,-2,157,137,2
30,0,-2,157,139,2
31,0,-2,158,137,2
32,0,-2,159,138,2
33,0,-2,158,139,2
34,0,-2,159,139,2
35,0,-2,157,137,2
36,0,-2,157,137,2
37,0,-2,156,136,2
38,0,-2,157,138,2
39,0,-2,157,137,2
40,0,-2,157,136,2
41,0,-2,156,137,2
42,0,-2,157,137,2
43,0,-2,156,136,2
44,0,-2,157,137,2
45,0,-2,156,137,2
46,0,-2,156,137,2
47,0,-2,159,136,2
48,0,-2,157,136,2
49,0,-2,157,137,2
50,0,-2,157,136,2
51,0,-2,157,137,2
52,0,-2,157,136,2
53,0,-2,157,136,2
54,0,-2,156,137,3
55,0,-2,157,136,3
56,0,-2,156,137,3
57,0,-2,156,137,3
58,0,-2,157,136,3
59,0,-2,156,137,3
60,0,-2,156,138,3
61,0,-2,156,136,3
62,0,-2,157,137,3
63,0,-2,163,137,3
64,0,-2,156,137,3
65,0,-2,156,138,3
66,0,-2,157,137,3
67,0,-2,156,137,3
68,0,-2,156,139,3
69,0,-2,156,137,3
70,0,-2,156,137,3
71,0,-2,157,137,3
72,0,-2,156,137,3
73,0,-2,156,137,3
74,0,-2,160,138,3
75,0,-2,156,137,3
76,0,-2,156,138,3
77,0,-2,156,137,3
78,0,-2,156,138,3
79,0,-2,158,137,3
80,0,-2,156,138,3
81,0,-2,156,137,3
82,0,-2,157,137,3
83,0,-2,157,137,3
84,0,-2,156,138,3
85,0,-2,156,137,3
86,0,-2,156,137,3
87,0,-2,156,138,3
88,0,-2,156,137,3
