patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,14,10,0
1,0,-2,164,81,0
2,0,-2,109,81,0
3,0,-2,109,81,0
4,0,-2,108,81,0
5,0,-2,110,81,0
6,0,-2,108,81,0
7,0,-2,109,81,0
8,0,-2,108,81,0
9,0,-2,105,82,0
10,0,-2,109,81,0
11,0,-2,107,81,0
12,0,-2,109,81,0
13,0,-2,110,81,0
14,0,-2,108,81,0
15,0,-2,109,83,1
16,0,-2,109,82,0
17,0,-2,111,83,0
18,0,-2,112,85,1
19,0,-2,112,86,2
20,0,-2,111,85,1
21,0,-2,112,84,1
22,0,-2,109,84,1
23,0,-2,112,84,1
24,0,-2,110,84,1
25,0,-2,112,85,1
26,0,-2,111,84,1
27,0,-2,111,84,1
28,0,-2,111,85,1
29,0,-2,112,84,1
30,0,-2,110,84,1
31,0,-2,111,84,1
32,0,-2,110,85,1
33,0,-2,111,85,1
34,0,-2,111,85,1
35,0,-2,110,84,1
36,0,-2,110,85,1
37,0,-2,111,86,1
38,0,-2,111,84,1
39,0,-2,111,84,1
40,0,-2,111,85,1
41,0,-2,112,85,1
42,0,-2,114,84,1
43,0,-2,111,84,1
44,0,-2,110,84,1
45,0,-2,110,86,1
46,0,-2,111,84,1
47,0,-2,111,84,1
48,0,-2,110,84,1
49,0,-2,113,86,1
50,0,-2,113,84,1
51,0,-2,105,84,1
52,0,-2,113,84,1
53,0,-2,114,85,1
54,0,-2,114,84,1
55,0,-2,113,84,1
56,0,-2,110,84,1
57,0,-2,110,86,1
58,0,-2,111,84,1
59,0,-2,112,84,1
60,0,-2,112,84,1
61,0,-2,113,85,1
62,0,-2,110,84,1
63,0,-2,111,85,1
64,0,-2,114,84,1
65,0,-2,114,86,1
66,0,-2,110,84,1
67,0,-2,114,84,1
68,0,-2,113,84,1
69,0,-2,112,86,1
70,0,-2,114,84,1
71,0,-2,119,86,1
72,0,-2,112,83,1
73,0,-2,112,90,1
74,0,-2,113,83,1
75,0,-2,111,82,1
76,0,-2,113,83,1
77,0,-2,111,87,1
78,0,-2,110,82,1
79,0,-2,113,83,1
80,0,-2,113,83,1
81,0,-2,109,90,1
82,0,-2,113,82,1
83,0,-2,111,83,1
84,0,-2,113,83,1
85,0,-2,113,90,1
86,0,-2,112,82,1
87,0,-2,112,82,1
88,0,-2,113,82,1
