patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,12,11,0
1,0,-2,210,148,0
2,0,-2,164,149,0
3,0,-2,173,146,0
4,0,-2,169,147,0
5,0,-2,170,147,0
6,0,-2,176,161,0
7,0,-2,171,148,0
8,0,-2,170,147,0
9,0,-2,174,146,0
10,0,-2,174,147,0
11,0,-2,182,162,0
12,0,-2,167,147,0
13,0,-2,169,146,0
14,0,-2,171,147,0
15,0,-2,177,161,0
16,0,-2,175,162,0
17,0,-2,167,154,0
18,0,-2,169,146,0
19,0,-2,176,162,0
20,0,-2,175,162,0
21,0,-2,167,146,0
22,0,-2,173,150,0
23,0,-2,170,148,0
24,0,-2,177,162,0
25,0,-2,167,146,0
26,0,-2,170,147,0
27,0,-2,170,146,0
28,0,-2,178,163,1
29,0,-2,169,150,2
30,0,-2,177,165,3
31,0,-2,168,150,3
32,0,-2,171,149,3
33,0,-2,171,148,3
34,0,-2,177,165,3
35,0,-2,169,151,4
36,0,-2,171,150,4
37,0,-2,171,150,4
38,0,-2,179,166,4
39,0,-2,169,151,4
40,0,-2,171,151,4
41,0,-2,171,152,4
42,0,-2,180,167,4
43,0,-2,170,151,4
44,0,-2,172,152,4
45,0,-2,172,151,4
46,0,-2,181,167,4
47,0,-2,177,166,4
48,0,-2,167,149,4
49,0,-2,171,149,4
50,0,-2,178,165,4
51,0,-2,168,150,4
52,0,-2,170,150,4
53,0,-2,171,149,4
54,0,-2,177,165,4
55,0,-2,168,150,4
56,0,-2,171,150,4
57,0,-2,171,150,4
58,0,-2,179,167,4
59,0,-2,177,165,4
60,0,-2,170,150,4
61,0,-2,172,150,4
62,0,-2,171,152,4
63,0,-2,180,167,4
64,0,-2,169,149,4
65,0,-2,178,165,4
66,0,-2,169,149,4
67,0,-2,172,149,4
68,0,-2,179,166,4
69,0,-2,168,150,4
70,0,-2,167,150,4
71,0,-2,171,151,4
72,0,-2,175,165,4
73,0,-2,178,165,4
74,0,-2,179,165,4
75,0,-2,164,150,4
76,0,-2,166,149,4
77,0,-2,179,166,4
78,0,-2,171,150,4
79,0,-2,167,150,4
80,0,-2,167,151,4
81,0,-2,176,165,4
82,0,-2,164,149,4
83,0,-2,168,150,4
84,0,-2,170,149,4
85,0,-2,178,166,4
86,0,-2,186,165,4
87,0,-2,174,151,4
88,0,-2,172,150,4
