patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,11,16,0
1,0,-2,552,503,0
2,0,-2,524,496,0
3,0,-2,525,495,0
4,0,-2,524,495,0
5,0,-2,526,495,0
6,0,-2,525,496,0
7,0,-2,525,496,0
8,0,-2,524,495,0
9,0,-2,526,494,0
10,0,-2,524,495,0
11,0,-2,524,495,0
12,0,-2,524,495,0
13,0,-2,524,499,1
14,0,-2,526,498,1
15,0,-2,537,512,3
16,0,-2,541,517,5
17,0,-2,542,518,5
18,0,-2,538,518,5
19,0,-2,540,515,5
20,0,-2,538,518,6
21,0,-2,540,518,6
22,0,-2,539,518,6
23,0,-2,542,519,6
24,0,-2,539,520,7
25,0,-2,541,518,7
26,0,-2,542,522,8
27,0,-2,543,526,9
28,0,-2,549,528,9
29,0,-2,550,525,11
30,0,-2,535,523,11
31,0,-2,540,522,11
32,0,-2,540,523,12
33,0,-2,542,527,13
34,0,-2,542,525,13
35,0,-2,542,527,13
36,0,-2,537,527,13
37,0,-2,543,526,13
38,0,-2,544,530,15
39,0,-2,543,529,15
40,0,-2,543,526,14
41,0,-2,542,530,15
42,0,-2,542,529,16
43,0,-2,543,512,15
44,0,-2,528,511,15
45,0,-2,527,510,15
46,0,-2,529,509,15
47,0,-2,528,510,15
48,0,-2,528,510,15
49,0,-2,529,511,16
50,0,-2,529,513,17
51,0,-2,528,522,17
52,0,-2,529,511,17
53,0,-2,529,512,17
54,0,-2,529,512,17
55,0,-2,529,512,17
56,0,-2,529,511,17
57,0,-2,529,519,17
58,0,-2,528,519,17
59,0,-2,536,534,18
60,0,-2,532,522,19
61,0,-2,527,521,19
62,0,-2,529,511,19
63,0,-2,535,512,19
64,0,-2,528,514,19
65,0,-2,537,513,21
66,0,-2,530,516,22
67,0,-2,529,516,22
68,0,-2,530,517,23
69,0,-2,529,517,23
70,0,-2,527,516,23
71,0,-2,532,521,24
72,0,-2,529,516,25
73,0,-2,518,524,26
74,0,-2,523,523,26
75,0,-2,530,515,26
76,0,-2,530,523,26
77,0,-2,524,523,26
78,0,-2,531,515,26
79,0,-2,530,523,27
80,0,-2,516,523,27
81,0,-2,535,516,27
82,0,-2,525,517,27
83,0,-2,523,517,27
84,0,-2,522,517,27
85,0,-2,523,516,27
86,0,-2,522,523,27
87,0,-2,522,516,27
88,0,-2,523,516,27
