patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,14,15,0
1,0,-2,562,503,0
2,0,-2,523,498,0
3,0,-2,569,552,0
4,0,-2,569,548,0
5,0,-2,519,499,0
6,0,-2,521,498,0
7,0,-2,567,549,0
8,0,-2,529,497,0
9,0,-2,521,497,0
10,0,-2,524,497,0
11,0,-2,566,548,0
12,0,-2,516,498,0
13,0,-2,519,497,0
14,0,-2,523,499,1
15,0,-2,582,582,14
16,0,-2,529,526,14
17,0,-2,531,527,14
18,0,-2,536,527,14
19,0,-2,594,582,13
20,0,-2,537,530,13
21,0,-2,538,535,13
22,0,-2,580,582,14
23,0,-2,582,583,14
24,0,-2,536,528,14
25,0,-2,537,529,14
26,0,-2,536,529,14
27,0,-2,583,585,15
28,0,-2,592,592,15
29,0,-2,546,538,22
30,0,-2,549,547,22
31,0,-2,544,546,22
32,0,-2,594,593,22
33,0,-2,584,602,24
34,0,-2,547,540,24
35,0,-2,552,548,24
36,0,-2,589,604,25
37,0,-2,558,551,25
38,0,-2,545,549,26
39,0,-2,551,544,27
40,0,-2,596,607,27
41,0,-2,596,607,28
42,0,-2,554,558,28
43,0,-2,549,555,28
44,0,-2,555,556,29
45,0,-2,596,608,29
46,0,-2,561,546,29
47,0,-2,545,547,29
48,0,-2,542,546,29
49,0,-2,589,601,29
50,0,-2,582,604,30
51,0,-2,541,546,30
52,0,-2,544,546,30
53,0,-2,542,548,30
54,0,-2,590,604,30
55,0,-2,541,554,30
56,0,-2,552,545,30
57,0,-2,589,610,30
58,0,-2,543,545,30
59,0,-2,549,554,30
60,0,-2,541,558,30
61,0,-2,550,545,30
62,0,-2,543,553,30
63,0,-2,592,600,30
64,0,-2,560,554,30
65,0,-2,537,553,30
66,0,-2,555,548,30
67,0,-2,547,556,30
68,0,-2,544,547,30
69,0,-2,547,554,30
70,0,-2,539,558,30
71,0,-2,547,551,30
72,0,-2,546,557,30
73,0,-2,539,569,30
74,0,-2,546,555,30
75,0,-2,540,554,30
76,0,-2,586,600,30
77,0,-2,538,555,30
78,0,-2,539,552,30
79,0,-2,544,545,30
80,0,-2,540,554,30
81,0,-2,543,548,30
82,0,-2,545,559,30
83,0,-2,537,546,30
84,0,-2,544,547,30
85,0,-2,543,546,30
86,0,-2,541,549,30
87,0,-2,545,546,30
88,0,-2,543,546,30
