patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,18,15,0
1,0,-2,155,97,0
2,0,-2,120,95,0
3,0,-2,120,96,0
4,0,-2,120,95,0
5,0,-2,120,95,0
6,0,-2,118,94,0
7,0,-2,119,96,0
8,0,-2,119,95,0
9,0,-2,119,95,0
10,0,-2,120,95,0
11,0,-2,120,93,0
12,0,-2,118,93,0
13,0,-2,117,93,0
14,0,-2,118,92,0
15,0,-2,119,92,0
16,0,-2,118,93,0
17,0,-2,118,93,0
18,0,-2,117,93,0
19,0,-2,117,92,0
20,0,-2,117,92,0
21,0,-2,117,92,0
22,0,-2,117,95,1
23,0,-2,117,93,1
24,0,-2,118,94,1
25,0,-2,117,94,1
26,0,-2,118,94,1
27,0,-2,118,94,1
28,0,-2,118,94,1
29,0,-2,119,94,1
30,0,-2,116,94,1
31,0,-2,118,94,1
32,0,-2,117,94,1
33,0,-2,117,95,1
34,0,-2,117,94,1
35,0,-2,118,95,1
36,0,-2,117,94,1
37,0,-2,118,95,1
38,0,-2,118,94,1
39,0,-2,116,94,1
40,0,-2,116,94,1
41,0,-2,118,94,1
42,0,-2,116,94,1
43,0,-2,118,94,1
44,0,-2,118,94,1
45,0,-2,119,94,1
46,0,-2,118,94,1
47,0,-2,118,94,1
48,0,-2,117,95,1
49,0,-2,118,94,1
50,0,-2,115,94,1
51,0,-2,118,94,1
52,0,-2,118,94,1
53,0,-2,118,93,1
54,0,-2,118,94,1
55,0,-2,118,94,1
56,0,-2,119,94,2
57,0,-2,118,94,2
58,0,-2,118,95,2
59,0,-2,117,94,2
60,0,-2,115,94,2
61,0,-2,117,95,2
62,0,-2,117,94,2
63,0,-2,117,95,2
64,0,-2,118,94,2
65,0,-2,118,94,2
66,0,-2,118,94,2
67,0,-2,118,94,2
68,0,-2,119,94,2
69,0,-2,118,94,2
70,0,-2,117,94,2
71,0,-2,115,94,2
72,0,-2,123,94,2
73,0,-2,119,94,2
74,0,-2,119,96,2
75,0,-2,118,93,2
76,0,-2,122,96,4
77,0,-2,119,95,4
78,0,-2,118,96,4
79,0,-2,119,96,4
80,0,-2,123,95,4
81,0,-2,119,96,4
82,0,-2,120,95,4
83,0,-2,119,96,4
84,0,-2,119,95,4
85,0,-2,117,96,4
86,0,-2,119,96,4
87,0,-2,120,96,4
88,0,-2,122,95,4
