versionstart,versionend,ms
0,0,1589.18
0,1,1545.2
0,2,1580.42
0,3,1484.64
0,4,1468.06
0,5,1503.8
0,6,1494.84
0,7,1611.46
0,8,1581.2
0,9,1621.32
0,10,1653.32
0,11,1584.76
0,12,1760.64
0,13,1619.44
0,14,1424.26
0,15,1541.96
0,16,1627.88
0,17,1574.64
0,18,1724.48
0,19,1689.64
0,20,1803.42
0,21,1759.4
0,22,1693.24
0,23,1632.18
0,24,1727.22
0,25,1669.56
0,26,1525.56
0,27,1755.96
0,28,1674.22
0,29,1557.34
0,30,1361.72
0,31,1857.76
0,32,1807.44
0,33,1821.28
0,34,1858.88
0,35,1846.46
0,36,1800.78
0,37,1855.28
0,38,1715.78
0,39,1784.5
0,40,1763.94
0,41,1812.76
0,42,1697.34
0,43,1965.06
0,44,1709.2
0,45,1804.74
0,46,1720.48
0,47,1760.96
0,48,1795.26
0,49,1795.8
0,50,1813.14
0,51,1729.8
0,52,1806.26
0,53,1834.44
0,54,1674.06
0,55,1713.18
0,56,1750.92
0,57,1744.54
