version,ms
0,757.64
1,803.08
2,754.44
3,807.38
4,699.16
5,681.88
6,715.04
7,703.46
8,815.18
9,784.0
10,817.08
11,859.44
12,793.12
13,956.06
14,830.52
15,650.56
16,752.36
17,836.34
18,783.9
19,925.16
20,893.74
21,1008.74
22,957.14
23,887.16
24,833.12
25,928.52
26,871.64
27,737.6
28,954.46
29,876.46
30,766.94
31,568.66
32,1055.62
33,1001.1
34,1018.16
35,1037.24
36,1031.52
37,995.88
38,1053.38
39,918.06
40,978.64
41,969.26
42,1007.0
43,902.78
44,1154.06
45,902.46
46,1005.44
47,912.94
48,955.68
49,982.74
50,986.12
51,1009.06
52,930.76
53,1012.84
54,1033.48
55,874.34
56,921.14
57,952.24
