patch,offset,limit,count-ms,lookup-mus,results
0,0,-0.002,1.261,1.301,0
1,0,-0.002,1.338,1.332,0
2,0,-0.002,1.344,1.259,0
3,0,-0.002,1.445,1.262,0
4,0,-0.002,10.327,1.336,0
5,0,-0.002,0.011,0.006,0
6,0,-0.002,9.468,1.27,0
7,0,-0.002,1.274,1.274,0
8,0,-0.002,1.382,1.287,0
9,0,-0.002,1.29,1.294,0
