patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,9,3287,1373
1,0,-2,17642,67589,1209
2,0,-2,15488,58488,1129
3,0,-2,13383,55718,1173
4,0,-2,11140,52899,1138
5,0,-2,8884,48144,842
6,0,-2,6554,48757,1105
7,0,-2,4694,47932,1135
8,0,-2,2630,45897,1158
9,0,-2,247,42279,1143
