version,added,durationms,rate,accsize,durationmin,accsizegb
60,80,110874,0,410875005,1.8479,0.382657
61,260,110523,0,410016947,1.84205,0.381858
62,560,110995,0,409052685,1.84992,0.38096
63,346,110226,0,405350356,1.8371,0.377512
64,660,109592,0,404547852,1.82653,0.376765
65,377,108950,0,403598548,1.81583,0.37588
66,328,108443,0,402853302,1.80738,0.375186
67,244,108329,0,402328962,1.80548,0.374698
68,703,107796,0,401881308,1.7966,0.374281
69,720,108093,0,401077681,1.80155,0.373533
70,370,106839,0,397638166,1.78065,0.370329
71,284,106678,0,396874692,1.77797,0.369618
72,140,106070,0,396020627,1.76783,0.368823
73,232,105971,0,395159646,1.76618,0.368021
74,594,105391,0,394670358,1.75652,0.367565
75,418,105037,0,393798169,1.75062,0.366753
76,134,105242,0,392777650,1.75403,0.365803
77,272,104609,0,388976240,1.74348,0.362262
78,717,104006,0,388032730,1.73343,0.361384
79,300,103771,0,387211850,1.72952,0.360619
80,608,103064,0,386444007,1.71773,0.359904
81,216,102617,0,385631713,1.71028,0.359148
82,438,102417,0,385178866,1.70695,0.358726
83,666,102562,0,385142404,1.70937,0.358692
84,888,101680,0,381864652,1.69467,0.355639
85,352,101181,0,380973875,1.68635,0.35481
86,492,100787,0,380215367,1.67978,0.354103
87,406,100337,0,379587823,1.67228,0.353519
88,736,99884,0,378756328,1.66473,0.352744
89,336,99482,0,378240771,1.65803,0.352264
90,378,99067,0,377718965,1.65112,0.351778
91,860,99475,0,364410650,1.65792,0.339384
92,388,98407,0,373404316,1.64012,0.34776
93,272,98139,0,372587958,1.63565,0.347
94,178,98026,0,371661498,1.63377,0.346137
95,636,97463,0,370942473,1.62438,0.345467
96,364,96948,0,370132788,1.6158,0.344713
97,84,96981,0,369680808,1.61635,0.344292
98,661,96836,0,368054917,1.61393,0.342778
99,714,95933,0,364539584,1.59888,0.339504
100,452,95598,0,363613235,1.5933,0.338641
101,428,95048,0,362676677,1.58413,0.337769
102,28,94833,0,362067879,1.58055,0.337202
103,688,94645,0,361399026,1.57742,0.336579
104,894,94022,0,360626450,1.56703,0.33586
105,324,93590,0,360123103,1.55983,0.335391
106,254,93812,0,347652103,1.56353,0.323776
107,696,92969,0,355921863,1.54948,0.331478
108,468,92691,0,355069385,1.54485,0.330684
109,220,92318,0,354375780,1.53863,0.330038
110,610,92102,0,353733315,1.53503,0.32944
111,374,91566,0,353042979,1.5261,0.328797
112,266,91507,0,352556983,1.52512,0.328344
113,32,91480,0,352489845,1.52467,0.328282
114,328,90564,0,348933087,1.5094,0.324969
115,804,90369,0,348205692,1.50615,0.324292
116,428,90113,0,347496099,1.50188,0.323631
117,94,89350,0,346802691,1.48917,0.322985
118,284,89142,0,346120125,1.4857,0.322349
119,622,88862,0,345463534,1.48103,0.321738
120,454,88403,0,344896720,1.47338,0.32121
121,252,88653,0,344190187,1.47755,0.320552
122,988,87767,0,340711380,1.46278,0.317312
123,614,87397,0,339773776,1.45662,0.316439
124,466,86975,0,339137103,1.44958,0.315846
125,56,86603,0,338306019,1.44338,0.315072
126,522,86667,0,337637409,1.44445,0.314449
127,730,86382,0,337153634,1.4397,0.313999
128,244,85951,0,336860233,1.43252,0.313726
129,648,85941,0,336445565,1.43235,0.313339
130,356,84817,0,332950202,1.41362,0.310084
131,392,84479,0,332290259,1.40798,0.309469
132,122,84372,0,331726423,1.4062,0.308944
133,894,84091,0,330881075,1.40152,0.308157
134,418,83526,0,329940039,1.3921,0.307281
135,302,83272,0,329322546,1.38787,0.306706
136,582,82796,0,328619191,1.37993,0.30605
137,550,83107,0,328011270,1.38512,0.305484
138,680,82113,0,325304947,1.36855,0.302964
139,166,81640,0,324644316,1.36067,0.302349
140,158,81600,0,323935324,1.36,0.301688
141,754,81146,0,323193018,1.35243,0.300997
142,508,80774,0,322571056,1.34623,0.300418
143,244,80518,0,322141999,1.34197,0.300018
144,742,80096,0,321820564,1.33493,0.299719
145,276,80214,0,321004856,1.3369,0.298959
146,246,79200,0,318279735,1.32,0.296421
147,22,79190,0,317706140,1.31983,0.295887
148,688,78855,0,317165835,1.31425,0.295384
149,464,78394,0,316339816,1.30657,0.294614
150,324,77897,0,315558752,1.29828,0.293887
151,138,77625,0,314996656,1.29375,0.293363
152,380,77401,0,314321258,1.29002,0.292734
153,900,74237,0,313697358,1.23728,0.292153
154,400,80108,0,294869056,1.33513,0.274618
155,444,76282,0,310524042,1.27137,0.289198
156,444,76032,0,309282977,1.2672,0.288042
157,666,75713,0,308498232,1.26188,0.287311
158,314,75360,0,308005680,1.256,0.286853
159,278,75064,0,307741290,1.25107,0.286606
160,444,74667,0,307413777,1.24445,0.286301
161,442,74344,0,306690065,1.23907,0.285627
162,234,74719,0,305948686,1.24532,0.284937
163,530,73767,0,303020924,1.22945,0.28221
164,418,73442,0,302292038,1.22403,0.281531
165,258,72941,0,301542411,1.21568,0.280833
166,28,72963,0,300828827,1.21605,0.280169
167,50,72347,0,300118766,1.20578,0.279507
168,28,72057,0,299744777,1.20095,0.279159
169,128,71960,0,299258989,1.19933,0.278707
170,52,72397,0,298628179,1.20662,0.278119
171,94,71281,0,295938196,1.18802,0.275614
172,128,70983,0,295385503,1.18305,0.275099
173,146,70797,0,294888276,1.17995,0.274636
174,384,70529,0,294476706,1.17548,0.274253
175,176,70238,0,294079967,1.17063,0.273883
176,154,69967,0,293601538,1.16612,0.273438
177,122,69789,0,293217367,1.16315,0.27308
178,718,69284,0,292807365,1.15473,0.272698
179,174,69731,0,292189363,1.16218,0.272123
180,864,68870,0,289326280,1.14783,0.269456
181,526,68506,0,288574737,1.14177,0.268756
182,366,68102,0,287950560,1.13503,0.268175
183,228,67622,0,287235470,1.12703,0.267509
184,162,67324,0,286559633,1.12207,0.266879
185,202,67287,0,285990862,1.12145,0.26635
186,520,66890,0,285318991,1.11483,0.265724
187,846,66543,0,284576533,1.10905,0.265033
188,494,66813,0,268386459,1.11355,0.249954
189,440,65821,0,280837276,1.09702,0.26155
190,336,65476,0,280249109,1.09127,0.261002
191,288,65214,0,279662224,1.0869,0.260456
192,148,64901,0,279319272,1.08168,0.260136
193,194,64552,0,278928250,1.07587,0.259772
194,394,64405,0,278574010,1.07342,0.259442
195,1006,64250,0,278008870,1.07083,0.258916
196,478,61399,0,277239612,1.02332,0.2582
197,468,66198,0,261745287,1.1033,0.243769
198,704,62923,0,273882186,1.04872,0.255073
199,124,62788,0,273199666,1.04647,0.254437
200,180,62242,0,272543016,1.03737,0.253825
201,94,62067,0,271967314,1.03445,0.253289
202,244,61895,0,271520778,1.03158,0.252873
203,522,61582,0,270813237,1.02637,0.252214
204,1226,61586,0,270370069,1.02643,0.251802
205,522,58855,0,270367522,0.980917,0.251799
206,320,63192,0,254776356,1.0532,0.237279
207,198,60262,0,268444832,1.00437,0.250009
208,144,59993,0,268444404,0.999883,0.250008
209,244,59776,0,268444000,0.996267,0.250008
210,446,59430,0,268443561,0.9905,0.250008
211,680,59216,0,268442545,0.986933,0.250007
212,888,59170,0,268440739,0.986167,0.250005
213,342,58562,0,268438331,0.976033,0.250003
214,114,58016,0,268437421,0.966933,0.250002
215,86,58345,0,254986880,0.972417,0.237475
216,134,57609,0,266412383,0.96015,0.248116
217,198,57385,0,266412004,0.956417,0.248116
218,56,57155,0,266411386,0.952583,0.248115
219,32,56660,0,266411176,0.944333,0.248115
220,116,56618,0,266411052,0.943633,0.248115
221,108,56213,0,266410734,0.936883,0.248114
222,232,56079,0,266410417,0.93465,0.248114
223,498,55941,0,266409789,0.93235,0.248113
224,1211,56882,0,266408308,0.948033,0.248112
225,1118,55231,0,264002673,0.920517,0.245872
226,564,54911,0,264000618,0.915183,0.24587
227,466,54512,0,263999419,0.908533,0.245869
228,404,54073,0,263998663,0.901217,0.245868
229,360,53970,0,263998179,0.8995,0.245867
230,1167,53810,0,263997422,0.896833,0.245867
231,384,53137,0,263994259,0.885617,0.245864
232,388,52788,0,263993522,0.8798,0.245863
233,151,51836,0,263992800,0.863933,0.245862
234,182,53854,0,252012932,0.897567,0.234705
235,1002,52209,0,261813067,0.87015,0.243832
236,352,51776,0,261810640,0.862933,0.24383
237,212,51383,0,261810013,0.856383,0.24383
238,218,51193,0,261809554,0.853217,0.243829
239,620,50921,0,261809043,0.848683,0.243829
240,590,50642,0,261807815,0.844033,0.243828
241,178,50288,0,261806201,0.838133,0.243826
242,556,50025,0,261805754,0.83375,0.243826
243,583,50562,0,261804514,0.8427,0.243824
244,508,49425,0,259812713,0.82375,0.241969
245,534,49166,0,259811844,0.819433,0.241969
246,154,48858,0,259811010,0.8143,0.241968
247,924,48699,0,259810638,0.81165,0.241968
248,804,48596,0,259808615,0.809933,0.241966
249,476,47974,0,259806757,0.799567,0.241964
250,360,47584,0,259805685,0.793067,0.241963
251,38,47351,0,259802313,0.789183,0.24196
252,434,47242,0,259802202,0.787367,0.24196
253,1054,47823,0,259800974,0.79705,0.241959
254,804,46539,0,258033080,0.77565,0.240312
255,256,46172,0,258029152,0.769533,0.240308
256,52,46002,0,258028709,0.7667,0.240308
257,838,45746,0,258028578,0.762433,0.240308
258,360,45371,0,258026902,0.756183,0.240306
259,132,45103,0,258025959,0.751717,0.240305
260,176,44986,0,258025657,0.749767,0.240305
261,766,44704,0,258025239,0.745067,0.240305
262,524,44435,0,258023594,0.740583,0.240303
263,670,44204,0,258021984,0.736733,0.240302
264,556,44920,0,253050158,0.748667,0.235671
265,762,43872,0,256184426,0.7312,0.23859
266,532,43413,0,256183121,0.72355,0.238589
267,610,43194,0,256182250,0.7199,0.238588
268,652,42829,0,256180825,0.713817,0.238587
269,654,42507,0,256179311,0.70845,0.238586
270,336,42348,0,256177954,0.7058,0.238584
271,292,41902,0,256176658,0.698367,0.238583
272,228,41782,0,256176124,0.696367,0.238583
273,832,41635,0,256175302,0.693917,0.238582
274,454,40097,0,256173352,0.668283,0.23858
275,130,43064,0,246784627,0.717733,0.229836
276,548,40828,0,253427763,0.680467,0.236023
277,616,40534,0,253426425,0.675567,0.236022
278,430,40254,0,253422501,0.6709,0.236018
279,500,40107,0,253421425,0.66845,0.236017
280,886,40063,0,253420370,0.667717,0.236016
281,568,39533,0,253417924,0.658883,0.236014
282,340,39126,0,253415646,0.6521,0.236012
283,54,38937,0,253415029,0.64895,0.236011
284,648,38943,0,253414857,0.64905,0.236011
285,984,38129,0,253412549,0.635483,0.236009
286,428,39499,0,244643616,0.658317,0.227842
287,274,38041,0,242991397,0.634017,0.226303
288,80,37735,0,242990865,0.628917,0.226303
289,724,37549,0,242990665,0.625817,0.226303
290,450,37159,0,242989224,0.619317,0.226301
291,324,37283,0,242987566,0.621383,0.2263
292,810,36792,0,242986851,0.6132,0.226299
293,446,36421,0,242985284,0.607017,0.226298
294,232,36295,0,242984444,0.604917,0.226297
295,1016,36025,0,242983912,0.600417,0.226296
296,432,35680,0,242980960,0.594667,0.226294
297,484,36430,0,242980072,0.607167,0.226293
298,294,35178,0,232730965,0.5863,0.216748
299,132,35033,0,232730410,0.583883,0.216747
300,468,34973,0,232730105,0.582883,0.216747
301,932,34675,0,232729073,0.577917,0.216746
302,604,34341,0,232727129,0.57235,0.216744
303,368,34079,0,232725607,0.567983,0.216743
304,590,33864,0,232724940,0.5644,0.216742
305,674,33727,0,232723556,0.562117,0.216741
306,434,33290,0,232722228,0.554833,0.216739
307,62,33106,0,232721326,0.551767,0.216739
308,26,32937,0,232721138,0.54895,0.216738
309,310,33860,0,232721032,0.564333,0.216738
310,818,32662,0,222685142,0.544367,0.207392
311,386,32306,0,222683400,0.538433,0.20739
312,194,32011,0,222682611,0.533517,0.207389
313,46,32052,0,222682199,0.5342,0.207389
314,332,31811,0,222682079,0.530183,0.207389
315,806,31593,0,222681457,0.52655,0.207388
316,494,31152,0,222679661,0.5192,0.207387
317,168,30893,0,222678901,0.514883,0.207386
318,224,30913,0,222678576,0.515217,0.207386
319,1052,30593,0,222678007,0.509883,0.207385
320,554,30288,0,222675652,0.5048,0.207383
321,570,29211,0,222674516,0.48685,0.207382
322,142,31922,0,215799697,0.532033,0.200979
323,244,29667,0,212866918,0.49445,0.198248
324,894,29393,0,212866176,0.489883,0.198247
325,330,29160,0,212860374,0.486,0.198242
326,262,28909,0,212859620,0.481817,0.198241
327,88,28729,0,212859133,0.478817,0.198241
328,910,28583,0,212858871,0.476383,0.19824
329,266,28454,0,212856930,0.474233,0.198238
330,156,28108,0,212856353,0.468467,0.198238
331,160,27942,0,212855953,0.4657,0.198238
332,748,27733,0,212855610,0.462217,0.198237
333,366,27401,0,212854023,0.456683,0.198236
334,178,26158,0,212853137,0.435967,0.198235
335,110,29618,0,206533210,0.493633,0.192349
336,1074,26947,0,203489129,0.449117,0.189514
337,726,26588,0,203484421,0.443133,0.18951
338,454,26547,0,203483070,0.44245,0.189508
339,450,26260,0,203482359,0.437667,0.189508
340,568,26044,0,203481524,0.434067,0.189507
341,808,26282,0,203480623,0.438033,0.189506
342,556,25485,0,203478764,0.42475,0.189504
343,310,25438,0,203477438,0.423967,0.189503
344,270,25110,0,203107863,0.4185,0.189159
345,558,24917,0,203107216,0.415283,0.189158
346,650,24663,0,203106082,0.41105,0.189157
347,404,24458,0,203102764,0.407633,0.189154
348,420,25829,0,200106288,0.430483,0.186364
349,658,24260,0,193384996,0.404333,0.180104
350,276,23727,0,193381109,0.39545,0.1801
351,72,23686,0,193380611,0.394767,0.1801
352,90,23456,0,193380521,0.390933,0.1801
353,498,23343,0,193380300,0.38905,0.180099
354,592,23172,0,193379214,0.3862,0.180098
355,842,22994,0,193377850,0.383233,0.180097
356,460,22721,0,193375930,0.378683,0.180095
357,612,22430,0,193374945,0.373833,0.180094
358,128,22139,0,193373136,0.368983,0.180093
359,194,22162,0,193372934,0.369367,0.180093
360,908,21919,0,193372170,0.365317,0.180092
361,476,21650,0,193369989,0.360833,0.18009
362,472,23117,0,193369110,0.385283,0.180089
363,412,21330,0,183668972,0.3555,0.171055
364,526,21215,0,183668204,0.353583,0.171054
365,348,20806,0,183667220,0.346767,0.171053
366,178,20664,0,183666471,0.3444,0.171053
367,38,20491,0,183666213,0.341517,0.171052
368,208,20439,0,183666149,0.34065,0.171052
369,678,20302,0,183665673,0.338367,0.171052
370,404,19947,0,183661641,0.33245,0.171048
371,108,19765,0,183660929,0.329417,0.171048
372,88,19892,0,183660694,0.331533,0.171047
373,900,19540,0,183660527,0.325667,0.171047
374,512,19354,0,183658547,0.322567,0.171045
375,460,19252,0,183657610,0.320867,0.171044
376,322,18983,0,183656053,0.316383,0.171043
377,148,20713,0,178971759,0.345217,0.16668
378,890,18629,0,173443949,0.310483,0.161532
379,316,18383,0,173442014,0.306383,0.16153
380,278,18209,0,173441418,0.303483,0.16153
381,164,18012,0,173440883,0.3002,0.161529
382,186,18036,0,173440549,0.3006,0.161529
383,942,17804,0,173440066,0.296733,0.161529
384,410,17576,0,173438222,0.292933,0.161527
385,116,17524,0,173437511,0.292067,0.161526
386,556,17234,0,173437348,0.287233,0.161526
387,432,16923,0,173436236,0.28205,0.161525
388,232,16578,0,173435376,0.2763,0.161524
389,44,16320,0,169441330,0.272,0.157805
390,868,16195,0,169441231,0.269917,0.157804
391,532,16037,0,169439412,0.267283,0.157803
392,492,15986,0,169438731,0.266433,0.157802
393,518,18480,0,169437599,0.308,0.157801
394,746,15768,0,160310163,0.2628,0.1493
395,628,15555,0,160308971,0.25925,0.149299
396,322,15375,0,160307518,0.25625,0.149298
397,38,15326,0,160307020,0.255433,0.149298
398,648,15294,0,160306952,0.2549,0.149297
399,516,15153,0,160305560,0.25255,0.149296
400,344,15034,0,160304284,0.250567,0.149295
401,412,14937,0,160303655,0.24895,0.149294
402,596,14830,0,160302855,0.247167,0.149294
403,328,14677,0,160301622,0.244617,0.149293
404,56,14636,0,160300957,0.243933,0.149292
405,612,14558,0,160300863,0.242633,0.149292
406,308,14408,0,160299670,0.240133,0.149291
407,152,14312,0,160298957,0.238533,0.14929
408,74,14385,0,160296855,0.23975,0.149288
409,682,14345,0,160294688,0.239083,0.149286
410,668,16398,0,160293323,0.2733,0.149285
411,398,14053,0,151199655,0.234217,0.140816
412,330,13847,0,151198866,0.230783,0.140815
413,356,13798,0,151198212,0.229967,0.140814
414,594,13658,0,151197320,0.227633,0.140813
415,272,13557,0,151195877,0.22595,0.140812
416,388,13403,0,151190768,0.223383,0.140807
417,176,13448,0,151190039,0.224133,0.140807
418,318,13401,0,151189797,0.22335,0.140806
419,802,13227,0,151189423,0.22045,0.140806
420,438,13067,0,151187683,0.217783,0.140805
421,140,12947,0,151186865,0.215783,0.140804
422,284,12924,0,151186627,0.2154,0.140804
423,444,12791,0,151185928,0.213183,0.140803
424,224,12748,0,151184458,0.212467,0.140801
425,576,12738,0,151183975,0.2123,0.140801
426,528,12669,0,151182836,0.21115,0.1408
427,442,12546,0,151181873,0.2091,0.140799
428,142,14031,0,151181101,0.23385,0.140798
429,126,12344,0,142559808,0.205733,0.132769
430,828,12167,0,142559508,0.202783,0.132769
431,460,12117,0,142557715,0.20195,0.132767
432,440,11949,0,142556811,0.19915,0.132766
433,48,11878,0,142555789,0.197967,0.132765
434,728,11847,0,142555708,0.19745,0.132765
435,602,11806,0,142554131,0.196767,0.132764
436,364,11544,0,142552996,0.1924,0.132763
437,72,11485,0,142551661,0.191417,0.132762
438,280,11443,0,142551541,0.190717,0.132761
439,694,11387,0,142550632,0.189783,0.132761
440,320,11427,0,142548344,0.19045,0.132758
441,84,11204,0,142547801,0.186733,0.132758
442,456,11203,0,142547621,0.186717,0.132758
443,642,11040,0,142546474,0.184,0.132757
444,536,10895,0,142544965,0.181583,0.132755
445,258,10894,0,142543936,0.181567,0.132754
446,279,10796,0,142543603,0.179933,0.132754
447,1066,12165,0,142542994,0.20275,0.132754
448,603,10541,0,132699308,0.175683,0.123586
449,398,10390,0,132698221,0.173167,0.123585
450,188,10273,0,132697418,0.171217,0.123584
451,82,10308,0,132697107,0.1718,0.123584
452,976,10254,0,132696075,0.1709,0.123583
453,556,10056,0,132693815,0.1676,0.123581
454,324,9965,0,132692578,0.166083,0.12358
455,274,10133,0,132691903,0.168883,0.123579
456,664,9826,0,132690472,0.163767,0.123578
457,406,9705,0,132689092,0.16175,0.123576
458,80,9648,0,132688194,0.1608,0.123576
459,396,9611,0,132688047,0.160183,0.123575
460,808,9571,0,132687154,0.159517,0.123575
461,576,9399,0,132683652,0.15665,0.123571
462,52,9290,0,132682624,0.154833,0.12357
463,38,9315,0,132682528,0.15525,0.12357
464,452,9431,0,132682456,0.157183,0.12357
465,1000,9219,0,132680879,0.15365,0.123569
466,456,9135,0,132678514,0.15225,0.123566
467,240,8945,0,132673726,0.149083,0.123562
468,168,8942,0,132670715,0.149033,0.123559
469,802,10011,0,132670456,0.16685,0.123559
470,510,8810,0,123535764,0.146833,0.115052
471,330,8733,0,123534461,0.14555,0.11505
472,76,8604,0,123533888,0.1434,0.11505
473,148,8594,0,123533767,0.143233,0.11505
474,646,8503,0,123533457,0.141717,0.115049
475,442,8421,0,123532114,0.14035,0.115048
476,310,8379,0,123531356,0.13965,0.115048
477,806,8313,0,123530594,0.13855,0.115047
478,460,8168,0,123528604,0.136133,0.115045
479,354,8109,0,123527589,0.13515,0.115044
480,790,8045,0,123526920,0.134083,0.115043
481,542,7926,0,123525520,0.1321,0.115042
482,430,7851,0,123524483,0.13085,0.115041
483,172,7777,0,123523750,0.129617,0.11504
484,156,7795,0,123523474,0.129917,0.11504
485,850,7788,0,123523120,0.1298,0.11504
486,748,7614,0,123521218,0.1269,0.115038
487,384,7512,0,123519844,0.1252,0.115037
488,448,7435,0,123519170,0.123917,0.115036
489,200,7392,0,123518342,0.1232,0.115035
490,771,7345,0,123517884,0.122417,0.115035
491,396,7322,0,123515713,0.122033,0.115033
492,382,7179,0,123514573,0.11965,0.115032
493,34,7911,0,123513687,0.13185,0.115031
494,366,7105,0,114293788,0.118417,0.106444
495,506,7026,0,114293201,0.1171,0.106444
496,348,6919,0,114292058,0.115317,0.106443
497,156,6861,0,114291352,0.11435,0.106442
498,224,6902,0,114291035,0.115033,0.106442
499,728,6825,0,114290497,0.11375,0.106441
500,514,6711,0,114289238,0.11185,0.10644
501,308,6656,0,114288223,0.110933,0.106439
502,368,6645,0,114287719,0.11075,0.106439
503,816,6573,0,114287043,0.10955,0.106438
504,503,6469,0,114285101,0.107817,0.106436
505,375,6457,0,114284156,0.107617,0.106435
506,224,6314,0,114283487,0.105233,0.106435
507,48,6327,0,114283055,0.10545,0.106434
508,640,6298,0,114038464,0.104967,0.106207
509,618,6168,0,114199303,0.1028,0.106356
510,330,6104,0,114198150,0.101733,0.106355
511,146,6097,0,114197456,0.101617,0.106355
512,818,6028,0,114197162,0.100467,0.106354
513,372,5934,0,114195217,0.0989,0.106353
514,128,5894,0,114194601,0.0982333,0.106352
515,680,5863,0,114194372,0.0977167,0.106352
516,372,5782,0,114193083,0.0963667,0.106351
517,316,5720,0,114192329,0.0953333,0.10635
518,438,5726,0,114191802,0.0954333,0.106349
519,824,5623,0,114191012,0.0937167,0.106349
520,488,5544,0,114189079,0.0924,0.106347
521,318,5543,0,114188079,0.0923833,0.106346
522,424,5488,0,114187419,0.0914667,0.106345
523,164,5866,0,114186684,0.0977667,0.106345
524,881,5314,0,110237461,0.0885667,0.102667
525,385,5214,0,110235066,0.0869,0.102664
526,394,5167,0,110233685,0.0861167,0.102663
527,124,5121,0,110232538,0.08535,0.102662
528,156,5174,0,110232300,0.0862333,0.102662
529,808,5086,0,110231992,0.0847667,0.102662
530,282,5016,0,110228495,0.0836,0.102658
531,170,4983,0,110228082,0.08305,0.102658
532,612,4927,0,110227831,0.0821167,0.102658
533,364,4823,0,110226694,0.0803833,0.102657
534,336,4789,0,110226013,0.0798167,0.102656
535,130,4764,0,110225332,0.0794,0.102655
536,210,4899,0,105014900,0.08165,0.0978027
537,776,4739,0,105014405,0.0789833,0.0978023
538,494,4660,0,105012991,0.0776667,0.097801
539,444,4564,0,105012068,0.0760667,0.0978001
540,402,4502,0,105011306,0.0750333,0.0977994
541,38,4504,0,105010283,0.0750667,0.0977984
542,768,4464,0,105010219,0.0744,0.0977984
543,422,4403,0,105008351,0.0733833,0.0977966
544,446,4318,0,105007467,0.0719667,0.0977958
545,70,4334,0,105006157,0.0722333,0.0977946
546,94,4330,0,105006031,0.0721667,0.0977945
547,902,4246,0,105005807,0.0707667,0.0977943
548,390,4137,0,105003175,0.06895,0.0977918
549,120,4143,0,105002015,0.06905,0.0977907
550,666,4059,0,105001717,0.06765,0.0977905
551,218,3993,0,104991025,0.06655,0.0977805
552,182,4014,0,104986599,0.0669,0.0977764
553,550,3952,0,104985961,0.0658667,0.0977758
554,472,3938,0,104984397,0.0656333,0.0977743
555,330,3815,0,104983198,0.0635833,0.0977732
556,250,3756,0,104982233,0.0626,0.0977723
557,84,3751,0,104981635,0.0625167,0.0977718
558,634,3599,0,104981370,0.0599833,0.0977715
559,316,3630,0,104978150,0.0605,0.0977685
560,284,3810,0,104977397,0.0635,0.0977678
561,200,3463,0,103678054,0.0577167,0.0965577
562,210,3460,0,103677821,0.0576667,0.0965575
563,584,3404,0,103677207,0.0567333,0.0965569
564,348,3350,0,100524238,0.0558333,0.0936205
565,186,3324,0,100523464,0.0554,0.0936198
566,180,3309,0,100522931,0.05515,0.0936193
567,614,3244,0,100522508,0.0540667,0.0936189
568,306,3218,0,100521172,0.0536333,0.0936176
569,110,3169,0,100520339,0.0528167,0.0936169
570,82,3179,0,100520025,0.0529833,0.0936166
571,658,3132,0,100519764,0.0522,0.0936163
572,428,3064,0,100518039,0.0510667,0.0936147
573,436,2999,0,100517087,0.0499833,0.0936138
574,94,2956,0,100515283,0.0492667,0.0936122
575,144,2949,0,100515133,0.04915,0.093612
576,506,2955,0,100514708,0.04925,0.0936116
577,560,2850,0,100513675,0.0475,0.0936107
578,302,2801,0,100504387,0.0466833,0.093602
579,152,2802,0,100503691,0.0467,0.0936014
580,562,2745,0,98402087,0.04575,0.0916441
581,326,2678,0,98400358,0.0446333,0.0916425
582,186,2661,0,98399678,0.04435,0.0916418
583,334,2664,0,98399158,0.0444,0.0916414
584,670,2663,0,98397974,0.0443833,0.0916403
585,288,2480,0,98396413,0.0413333,0.0916388
586,96,2471,0,98395745,0.0411833,0.0916382
587,134,2540,0,98395508,0.0423333,0.091638
588,478,2432,0,98395121,0.0405333,0.0916376
589,384,2445,0,98393942,0.04075,0.0916365
590,304,2338,0,98372599,0.0389667,0.0916166
591,110,2328,0,98371884,0.0388,0.091616
592,472,2338,0,98371657,0.0389667,0.0916157
593,752,2233,0,98370108,0.0372167,0.0916143
594,382,2166,0,96967552,0.0361,0.0903081
595,352,2121,0,96966411,0.03535,0.090307
596,68,2130,0,96965685,0.0355,0.0903063
597,172,2126,0,96965498,0.0354333,0.0903062
598,786,2037,0,96965000,0.03395,0.0903057
599,326,1990,0,96962785,0.0331667,0.0903036
600,460,1935,0,96961976,0.03225,0.0903029
