version,added,durationms,rate,accsize,durationmin,accsizegb
047,236,547,0,12192479,0.00911667,0.0113551
048,590,650,0,12404935,0.0108333,0.011553
049,256,812,0,12406416,0.0135333,0.0115544
050,275,881,0,12408157,0.0146833,0.011556
051,200,959,0,12409383,0.0159833,0.0115571
052,78,994,0,12409943,0.0165667,0.0115577
053,422,991,0,12424585,0.0165167,0.0115713
054,289,1069,0,12425936,0.0178167,0.0115726
055,271,1131,0,12427085,0.01885,0.0115736
056,74,1190,0,12427640,0.0198333,0.0115741
057,67,1201,0,12428136,0.0200167,0.0115746
058,419,1204,0,12430378,0.0200667,0.0115767
059,152,1309,0,12431079,0.0218167,0.0115773
060,51,1326,0,12431497,0.0221,0.0115777
061,151,1324,0,12234264,0.0220667,0.011394
062,309,1332,0,12458446,0.0222,0.0116028
063,216,1387,0,12459735,0.0231167,0.011604
064,358,1436,0,12461425,0.0239333,0.0116056
065,233,1516,0,12462620,0.0252667,0.0116067
066,190,1534,0,12463505,0.0255667,0.0116075
067,138,1569,0,12464309,0.02615,0.0116083
068,383,1583,0,12785282,0.0263833,0.0119072
069,393,1635,0,12786799,0.02725,0.0119086
070,205,1701,0,12787703,0.02835,0.0119095
071,158,1746,0,12788526,0.0291,0.0119102
072,89,1732,0,12789346,0.0288667,0.011911
073,138,1774,0,12790110,0.0295667,0.0119117
074,339,1778,0,12792475,0.0296333,0.0119139
075,233,1839,0,12794969,0.03065,0.0119162
076,83,1934,0,12795494,0.0322333,0.0119167
077,159,1851,0,12796347,0.03085,0.0119175
078,458,1881,0,12835493,0.03135,0.011954
079,161,1968,0,12836282,0.0328,0.0119547
080,350,2001,0,12837865,0.03335,0.0119562
081,133,2245,0,12838648,0.0374167,0.0119569
082,251,2127,0,12839845,0.03545,0.011958
083,358,2168,0,12842900,0.0361333,0.0119609
084,496,2278,0,12845105,0.0379667,0.0119629
085,203,2351,0,12846990,0.0391833,0.0119647
086,279,2389,0,12848325,0.0398167,0.0119659
087,234,2477,0,12850019,0.0412833,0.0119675
088,406,2474,0,12852595,0.0412333,0.0119699
089,208,2624,0,12854078,0.0437333,0.0119713
090,206,2626,0,12855354,0.0437667,0.0119725
091,484,2763,0,12907242,0.04605,0.0120208
092,225,2691,0,13387608,0.04485,0.0124682
093,157,2731,0,13388614,0.0455167,0.0124691
094,105,2739,0,13389430,0.04565,0.0124699
095,363,2772,0,13391483,0.0462,0.0124718
096,212,2842,0,13392768,0.0473667,0.012473
097,63,2869,0,13393547,0.0478167,0.0124737
098,374,2881,0,13395318,0.0480167,0.0124754
099,388,2975,0,13397615,0.0495833,0.0124775
0100,259,3037,0,13398988,0.0506167,0.0124788
0101,251,3057,0,13400501,0.05095,0.0124802
0102,25,3125,0,13401201,0.0520833,0.0124808
0103,376,3104,0,13403147,0.0517333,0.0124827
0104,486,3194,0,13406002,0.0532333,0.0124853
0105,179,3276,0,13407127,0.0546,0.0124864
0106,143,3253,0,13408190,0.0542167,0.0124874
0107,385,3376,0,13410243,0.0562667,0.0124893
0108,262,3375,0,13411865,0.05625,0.0124908
0109,136,3409,0,13413060,0.0568167,0.0124919
0110,350,3446,0,13415045,0.0574333,0.0124937
0111,203,3515,0,14138850,0.0585833,0.0131678
0112,154,3562,0,14140155,0.0593667,0.013169
0113,27,3567,0,14140903,0.05945,0.0131697
0114,193,3584,0,14142326,0.0597333,0.0131711
0115,457,3618,0,14144622,0.0603,0.0131732
0116,247,3708,0,14146287,0.0618,0.0131748
0117,58,3724,0,14147260,0.0620667,0.0131757
0118,175,3720,0,14148711,0.062,0.013177
0119,352,3778,0,14150525,0.0629667,0.0131787
0120,250,3824,0,14152095,0.0637333,0.0131802
0121,154,3856,0,14153386,0.0642667,0.0131814
0122,527,3989,0,14155684,0.0664833,0.0131835
0123,353,3997,0,14157306,0.0666167,0.013185
0124,250,4027,0,14158895,0.0671167,0.0131865
0125,39,4084,0,14159848,0.0680667,0.0131874
0126,293,4088,0,14161865,0.0681333,0.0131893
0127,390,4187,0,14163959,0.0697833,0.0131912
0128,144,4271,0,14165166,0.0711833,0.0131923
0129,381,4255,0,14167189,0.0709167,0.0131942
0130,252,4378,0,15250251,0.0729667,0.0142029
0131,219,4383,0,15251489,0.07305,0.0142041
0132,72,4439,0,15252500,0.0739833,0.014205
0133,479,4434,0,15255731,0.0739,0.014208
0134,231,4544,0,15257375,0.0757333,0.0142095
0135,183,4559,0,15258839,0.0759833,0.0142109
0136,327,4581,0,15261232,0.07635,0.0142131
0137,317,4678,0,15263368,0.0779667,0.0142151
0138,366,4747,0,15265788,0.0791167,0.0142174
0139,109,4793,0,15267044,0.0798833,0.0142185
0140,96,4797,0,15268278,0.07995,0.0142197
0141,420,4845,0,15270559,0.08075,0.0142218
0142,298,4990,0,15272989,0.0831667,0.0142241
0143,148,5023,0,15274436,0.0837167,0.0142254
0144,409,5087,0,16616003,0.0847833,0.0154749
0145,177,5234,0,16617818,0.0872333,0.0154765
0146,151,5237,0,16619447,0.0872833,0.0154781
0147,27,5239,0,16620589,0.0873167,0.0154791
0148,390,5237,0,16623139,0.0872833,0.0154815
0149,280,5348,0,16625221,0.0891333,0.0154834
0150,203,5379,0,16627019,0.08965,0.0154851
0151,95,6259,0,18005731,0.104317,0.0167691
0152,201,5486,0,18007467,0.0914333,0.0167708
0153,492,5477,0,18009992,0.0912833,0.0167731
0154,232,5766,0,18011867,0.0961,0.0167749
0155,274,5876,0,18013963,0.0979333,0.0167768
0156,253,5924,0,18015556,0.0987333,0.0167783
0157,393,5956,0,18018128,0.0992667,0.0167807
0158,181,6084,0,18019897,0.1014,0.0167823
0159,157,6052,0,18021620,0.100867,0.0167839
0160,252,6102,0,18023705,0.1017,0.0167859
0161,253,6189,0,18025712,0.10315,0.0167878
0162,155,6222,0,18027590,0.1037,0.0167895
0163,293,6247,0,18029968,0.104117,0.0167917
0164,247,6321,0,18409205,0.10535,0.0171449
0165,162,6375,0,18410939,0.10625,0.0171465
0166,25,6431,0,18412232,0.107183,0.0171477
0167,45,6479,0,18413577,0.107983,0.017149
0168,25,6484,0,18414857,0.108067,0.0171502
0169,82,6470,0,18416328,0.107833,0.0171515
0170,45,6576,0,18417657,0.1096,0.0171528
0171,63,6523,0,18419048,0.108717,0.0171541
0172,80,6594,0,18420615,0.1099,0.0171555
0173,92,6593,0,18422176,0.109883,0.017157
0174,203,6653,0,18423816,0.110883,0.0171585
0175,99,6697,0,18425454,0.111617,0.01716
0176,94,6718,0,18427102,0.111967,0.0171616
0177,79,7673,0,19090239,0.127883,0.0177792
0178,438,6850,0,19093820,0.114167,0.0177825
0179,114,6936,0,19095447,0.1156,0.017784
0180,494,6977,0,19101300,0.116283,0.0177895
0181,290,7129,0,19103710,0.118817,0.0177917
0182,207,7217,0,19106343,0.120283,0.0177942
0183,130,7293,0,19108038,0.12155,0.0177957
0184,103,7332,0,21636861,0.1222,0.0201509
0185,118,7374,0,21638746,0.1229,0.0201527
0186,301,7440,0,21641260,0.124,0.020155
0187,462,7510,0,21645109,0.125167,0.0201586
0188,277,7665,0,21647680,0.12775,0.020161
0189,273,7877,0,21650039,0.131283,0.0201632
0190,185,7776,0,21651982,0.1296,0.020165
0191,175,7879,0,21654054,0.131317,0.0201669
0192,85,7886,0,21656010,0.131433,0.0201687
0193,116,8014,0,21657781,0.133567,0.0201704
0194,230,8014,0,21660071,0.133567,0.0201725
0195,576,8078,0,21663873,0.134633,0.0201761
0196,271,8202,0,21666246,0.1367,0.0201783
0197,267,8285,0,21668457,0.138083,0.0201803
0198,381,8340,0,21670870,0.139,0.0201826
0199,73,8404,0,21672522,0.140067,0.0201841
0200,106,10812,0,25025483,0.1802,0.0233068
0201,74,8565,0,25027189,0.14275,0.0233084
0202,163,8612,0,25029368,0.143533,0.0233104
0203,316,8798,0,25032194,0.146633,0.023313
0204,706,8735,0,25036342,0.145583,0.0233169
0205,297,8950,0,25038798,0.149167,0.0233192
0206,183,8986,0,25040854,0.149767,0.0233211
0207,110,9068,0,25042625,0.151133,0.0233228
0208,101,9213,0,25044386,0.15355,0.0233244
0209,139,9134,0,25046164,0.152233,0.0233261
0210,260,9254,0,25048586,0.154233,0.0233283
0211,390,9256,0,25051850,0.154267,0.0233314
0212,516,9395,0,25055805,0.156583,0.023335
0213,209,9537,0,25058139,0.15895,0.0233372
0214,68,9603,0,25059874,0.16005,0.0233388
0215,54,9661,0,25066818,0.161017,0.0233453
0216,102,9783,0,25068770,0.16305,0.0233471
0217,115,9732,0,25070808,0.1622,0.023349
0218,43,9798,0,25072499,0.1633,0.0233506
0219,27,9766,0,25074100,0.162767,0.0233521
0220,73,9884,0,25075878,0.164733,0.0233537
0221,69,9904,0,25077695,0.165067,0.0233554
0222,135,9981,0,25079658,0.16635,0.0233573
0223,286,10030,0,25082483,0.167167,0.0233599
0224,694,10152,0,25093570,0.1692,0.0233702
0225,679,10390,0,25097724,0.173167,0.0233741
0226,326,10390,0,25100389,0.173167,0.0233766
0227,255,10490,0,25102700,0.174833,0.0233787
0228,213,10740,0,25104711,0.179,0.0233806
0229,197,10676,0,25107055,0.177933,0.0233828
0230,647,10745,0,25111687,0.179083,0.0233871
0231,228,10966,0,25113978,0.182767,0.0233892
0232,226,11025,0,25116378,0.18375,0.0233914
0233,93,11119,0,25118276,0.185317,0.0233932
0234,106,11165,0,25120165,0.186083,0.023395
0235,583,11206,0,25124368,0.186767,0.0233989
0236,192,11347,0,25126519,0.189117,0.0234009
0237,133,11373,0,25128583,0.18955,0.0234028
0238,136,15572,0,29479562,0.259533,0.027455
0239,344,11659,0,29482221,0.194317,0.0274575
0240,324,11710,0,29485424,0.195167,0.0274604
0241,117,11833,0,29487471,0.197217,0.0274623
0242,345,11888,0,29490514,0.198133,0.0274652
0243,325,13530,0,31496370,0.2255,0.0293333
0244,286,12304,0,31498951,0.205067,0.0293357
0245,304,12238,0,31501812,0.203967,0.0293383
0246,107,12340,0,31503876,0.205667,0.0293403
0247,539,12273,0,31507460,0.20455,0.0293436
0248,444,12458,0,31510567,0.207633,0.0293465
0249,265,12549,0,31515680,0.20915,0.0293513
0250,227,12667,0,31518256,0.211117,0.0293537
0251,32,12723,0,31520003,0.21205,0.0293553
0252,265,12781,0,31522869,0.213017,0.029358
0253,545,12913,0,31527164,0.215217,0.029362
0254,432,13106,0,31532822,0.218433,0.0293672
0255,150,13306,0,31535202,0.221767,0.0293694
0256,40,13237,0,31537178,0.220617,0.0293713
0257,481,13706,0,31540887,0.228433,0.0293747
0258,216,13692,0,31543658,0.2282,0.0293773
0259,92,13548,0,31545824,0.2258,0.0293793
0260,117,13754,0,31548099,0.229233,0.0293815
0261,434,13540,0,31551622,0.225667,0.0293847
0262,334,13731,0,31554981,0.22885,0.0293879
0263,387,13269,0,31558038,0.22115,0.0293907
0264,330,13185,0,31561114,0.21975,0.0293936
0265,420,13425,0,31564432,0.22375,0.0293967
0266,308,13426,0,31567120,0.223767,0.0293992
0267,376,13555,0,31570506,0.225917,0.0294023
0268,385,13640,0,31573687,0.227333,0.0294053
0269,370,19771,0,35974515,0.329517,0.0335039
0270,201,14116,0,35977513,0.235267,0.0335067
0271,163,13833,0,35979976,0.23055,0.033509
0272,128,13971,0,35982326,0.23285,0.0335112
0273,480,13996,0,35985761,0.233267,0.0335144
0274,271,14174,0,35988572,0.236233,0.033517
0275,89,14284,0,35990749,0.238067,0.033519
0276,308,14324,0,35995661,0.238733,0.0335236
0277,370,14284,0,36000035,0.238067,0.0335276
0278,245,14354,0,36002958,0.239233,0.0335304
0279,301,14473,0,36006048,0.241217,0.0335332
0280,532,14602,0,36010527,0.243367,0.0335374
0281,341,14739,0,36016556,0.24565,0.033543
0282,204,14870,0,36019260,0.247833,0.0335455
0283,40,14882,0,36021418,0.248033,0.0335476
0284,395,14908,0,36025548,0.248467,0.0335514
0285,550,15065,0,36031512,0.251083,0.033557
0286,252,15247,0,36034281,0.254117,0.0335595
0287,169,15343,0,36036904,0.255717,0.033562
0288,54,15400,0,36039100,0.256667,0.033564
0289,411,15358,0,36042561,0.255967,0.0335673
0290,294,17706,0,38153021,0.2951,0.0355328
0291,186,16303,0,38155671,0.271717,0.0355352
0292,474,15730,0,38159339,0.262167,0.0355387
0293,251,15998,0,38162307,0.266633,0.0355414
0294,144,15935,0,38164937,0.265583,0.0355439
0295,612,15886,0,38169612,0.264767,0.0355482
0296,268,24127,0,42461086,0.402117,0.039545
0297,301,16832,0,42464165,0.280533,0.0395478
0298,185,16414,0,42466859,0.273567,0.0395503
0299,93,16555,0,42469323,0.275917,0.0395526
0300,285,16473,0,42472719,0.27455,0.0395558
0301,542,16460,0,42476855,0.274333,0.0395597
0302,374,16675,0,42480298,0.277917,0.0395629
0303,229,16773,0,42483119,0.27955,0.0395655
0304,364,16961,0,42486651,0.282683,0.0395688
0305,384,17319,0,42490177,0.28865,0.0395721
0306,253,17143,0,42493204,0.285717,0.0395749
0307,58,17206,0,42495638,0.286767,0.0395771
0308,32,17249,0,42497982,0.287483,0.0395793
0309,195,17317,0,42500956,0.288617,0.0395821
0310,473,17245,0,42505360,0.287417,0.0395862
0311,236,17484,0,42508510,0.2914,0.0395891
0312,121,17657,0,42511357,0.294283,0.0395918
0313,36,17789,0,42513881,0.296483,0.0395941
0314,200,17672,0,42516916,0.294533,0.039597
0315,472,17798,0,42521259,0.296633,0.039601
0316,292,17939,0,42524488,0.298983,0.039604
0317,113,18164,0,42527215,0.302733,0.0396066
0318,144,18043,0,42530128,0.300717,0.0396093
0319,605,18132,0,42534950,0.3022,0.0396138
0320,325,28017,0,48425288,0.46695,0.0450996
0321,355,19101,0,48428881,0.31835,0.0451029
0322,104,18538,0,48431547,0.308967,0.0451054
0323,153,18623,0,48434547,0.310383,0.0451082
0324,511,18818,0,48442581,0.313633,0.0451157
0325,209,18954,0,48445914,0.3159,0.0451188
0326,155,19040,0,48448929,0.317333,0.0451216
0327,62,19050,0,48451584,0.3175,0.0451241
0328,518,19095,0,48456509,0.31825,0.0451286
0329,160,22771,0,50551569,0.379517,0.0470798
0330,103,19227,0,50554393,0.32045,0.0470824
0331,104,19407,0,50557306,0.32345,0.0470852
0332,423,19349,0,50561330,0.322483,0.0470889
0333,216,19530,0,50564506,0.3255,0.0470919
0334,108,19617,0,50567308,0.32695,0.0470945
0335,73,19546,0,50570075,0.325767,0.0470971
0336,631,19685,0,50577324,0.328083,0.0471038
0337,417,20166,0,50581455,0.3361,0.0471077
0338,256,20242,0,50584849,0.337367,0.0471108
0339,260,20087,0,50588371,0.334783,0.0471141
0340,310,20184,0,50591980,0.3364,0.0471175
0341,461,20397,0,50596323,0.33995,0.0471215
0342,333,31698,0,49056999,0.5283,0.0456879
0343,188,21776,0,56379894,0.362933,0.0525079
0344,170,20742,0,56383213,0.3457,0.052511
0345,321,20892,0,56387168,0.3482,0.0525146
0346,385,20833,0,56391240,0.347217,0.0525184
0347,249,20950,0,56394541,0.349167,0.0525215
0348,267,21336,0,56398148,0.3556,0.0525249
0349,391,21238,0,56404514,0.353967,0.0525308
0350,184,21368,0,56407720,0.356133,0.0525338
0351,49,21444,0,56410452,0.3574,0.0525363
0352,68,21582,0,56413312,0.3597,0.052539
0353,276,21824,0,56417101,0.363733,0.0525425
0354,364,21667,0,56421220,0.361117,0.0525464
0355,510,21846,0,56425848,0.3641,0.0525507
0356,291,22093,0,56429684,0.368217,0.0525542
0357,344,22080,0,56434139,0.368,0.0525584
0358,82,22279,0,56437061,0.371317,0.0525611
0359,143,22469,0,56440406,0.374483,0.0525642
0360,516,22375,0,56445073,0.372917,0.0525686
0361,298,22547,0,56449047,0.375783,0.0525723
0362,271,22760,0,56452770,0.379333,0.0525757
0363,230,40956,0,63359286,0.6826,0.0590079
0364,336,23685,0,63363213,0.39475,0.0590116
0365,209,23145,0,63366773,0.38575,0.0590149
0366,108,23611,0,63369935,0.393517,0.0590179
0367,32,23690,0,70690384,0.394833,0.0658356
0368,162,27102,0,73149085,0.4517,0.0681254
0369,387,29384,0,73155810,0.489733,0.0681317
0370,237,30491,0,73159287,0.508183,0.0681349
0371,72,31028,0,73162407,0.517133,0.0681378
0372,74,31835,0,73165437,0.530583,0.0681406
0373,530,32566,0,73170146,0.542767,0.068145
0374,305,32671,0,73174036,0.544517,0.0681486
0375,272,33195,0,73178198,0.55325,0.0681525
0376,188,33707,0,73181626,0.561783,0.0681557
0377,92,34199,0,73184783,0.569983,0.0681586
0378,519,34156,0,73189824,0.569267,0.0681633
0379,196,35122,0,73193360,0.585367,0.0681666
0380,186,35394,0,73196832,0.5899,0.0681699
0381,104,35775,0,73200010,0.59625,0.0681728
0382,127,35877,0,73203409,0.59795,0.068176
0383,551,42170,0,67891546,0.702833,0.0632289
0384,241,37756,0,78458709,0.629267,0.0730704
0385,75,37942,0,78461811,0.632367,0.0730733
0386,337,38430,0,78465793,0.6405,0.073077
0387,267,38466,0,78469566,0.6411,0.0730805
0388,154,38838,0,78472909,0.6473,0.0730836
0389,40,39140,0,78475918,0.652333,0.0730864
0390,504,39438,0,78480583,0.6573,0.0730907
0391,294,39888,0,78484427,0.6648,0.0730943
0392,298,40682,0,78488729,0.678033,0.0730983
0393,319,44712,0,79042426,0.7452,0.073614
0394,425,41938,0,80344593,0.698967,0.0748267
0395,368,41320,0,80349119,0.688667,0.0748309
0396,201,41464,0,80352729,0.691067,0.0748343
0397,32,41976,0,80355877,0.6996,0.0748372
0398,379,42009,0,80360500,0.70015,0.0748415
0399,316,42571,0,80364779,0.709517,0.0748455
0400,196,43096,0,80368624,0.718267,0.0748491
0401,235,51837,0,74435197,0.86395,0.0693232
0402,363,39898,0,86094985,0.664967,0.0801822
0403,198,44169,0,86098727,0.73615,0.0801857
0404,42,44583,0,86102006,0.74305,0.0801887
0405,367,44882,0,86106170,0.748033,0.0801926
0406,215,45251,0,86109928,0.754183,0.0801961
0407,108,45654,0,86115555,0.7609,0.0802014
0408,61,46054,0,86120813,0.767567,0.0802063
0409,400,46578,0,86125428,0.7763,0.0802106
0410,398,46709,0,86129953,0.778483,0.0802148
0411,241,47118,0,86134044,0.7853,0.0802186
0412,203,47417,0,86138220,0.790283,0.0802225
0413,214,47766,0,86142316,0.7961,0.0802263
0414,363,48217,0,86147157,0.803617,0.0802308
0415,178,49029,0,86155570,0.81715,0.0802386
0416,239,49388,0,86159941,0.823133,0.0802427
0417,116,49727,0,86163794,0.828783,0.0802463
0418,178,49986,0,86167961,0.8331,0.0802502
0419,486,54005,0,81919275,0.900083,0.0762933
0420,274,50838,0,91642043,0.8473,0.0853483
0421,100,51025,0,91645901,0.850417,0.0853519
0422,183,56909,0,93654421,0.948483,0.0872225
0423,261,52490,0,93659585,0.874833,0.0872273
0424,152,52122,0,93663697,0.8687,0.0872311
0425,347,52411,0,93668532,0.873517,0.0872356
0426,335,52802,0,93673231,0.880033,0.08724
0427,280,53099,0,93677906,0.884983,0.0872443
0428,101,53647,0,93681798,0.894117,0.087248
0429,94,53603,0,93685679,0.893383,0.0872516
0430,535,54152,0,93690962,0.902533,0.0872565
0431,283,54546,0,93695423,0.9091,0.0872607
0432,264,54816,0,93700517,0.9136,0.0872654
0433,42,55185,0,93704406,0.91975,0.087269
0434,441,55654,0,93709678,0.927567,0.0872739
0435,354,55935,0,93714633,0.93225,0.0872786
0436,218,59518,0,95967488,0.991967,0.0893767
0437,54,56732,0,99589622,0.945533,0.0927501
0438,224,56968,0,99594484,0.949467,0.0927546
0439,406,57580,0,99600753,0.959667,0.0927604
0440,190,57738,0,99605251,0.9623,0.0927646
0441,60,58241,0,99609375,0.970683,0.0927685
0442,296,58379,0,99614391,0.972983,0.0927731
0443,380,58943,0,99620332,0.982383,0.0927787
0444,311,59223,0,99625352,0.98705,0.0927833
0445,155,60097,0,99629945,1.00162,0.0927876
0446,171,60051,0,99634582,1.00085,0.0927919
0447,603,60361,0,99642124,1.00602,0.092799
0448,378,66688,0,101797284,1.11147,0.0948061
0449,249,63077,0,101802396,1.05128,0.0948109
0450,117,61574,0,101806958,1.02623,0.0948151
0451,58,61908,0,101811831,1.0318,0.0948197
0452,556,65801,0,100554211,1.09668,0.0936484
0453,342,62231,0,108422206,1.03718,0.100976
0454,197,63320,0,108427141,1.05533,0.100981
0455,184,63320,0,108432599,1.05533,0.100986
0456,376,63794,0,108438236,1.06323,0.100991
0457,240,64136,0,108443347,1.06893,0.100996
0458,64,65180,0,108447901,1.08633,0.101
0459,229,64880,0,108453042,1.08133,0.101005
0460,452,65376,0,108461176,1.0896,0.101012
0461,343,65613,0,108466655,1.09355,0.101017
0462,40,66049,0,108471150,1.10082,0.101022
0463,32,66421,0,108475618,1.10702,0.101026
0464,323,67003,0,108481421,1.11672,0.101031
0465,580,67183,0,108488056,1.11972,0.101037
0466,294,67601,0,108497546,1.12668,0.101046
0467,141,68020,0,108504674,1.13367,0.101053
0468,98,71034,0,111163675,1.1839,0.103529
0469,468,68804,0,115450336,1.14673,0.107522
0470,301,69169,0,115456200,1.15282,0.107527
0471,196,69890,0,115461180,1.16483,0.107532
0472,52,70576,0,115465749,1.17627,0.107536
0473,107,76999,0,115859139,1.28332,0.107902
0474,378,72013,0,117774091,1.20022,0.109686
0475,261,70893,0,117779359,1.18155,0.109691
0476,181,71967,0,117784650,1.19945,0.109696
0477,484,72124,0,117790844,1.20207,0.109701
0478,277,72000,0,117796531,1.2,0.109707
0479,204,72399,0,117801738,1.20665,0.109711
0480,443,73099,0,117807849,1.21832,0.109717
0481,292,73199,0,117813343,1.21998,0.109722
0482,248,73610,0,117818699,1.22683,0.109727
0483,104,76248,0,119968374,1.2708,0.111729
0484,100,74428,0,124722100,1.24047,0.116157
0485,479,74628,0,124728791,1.2438,0.116163
0486,416,75282,0,124734954,1.2547,0.116168
0487,230,75610,0,124740234,1.26017,0.116173
0488,268,75938,0,124745653,1.26563,0.116178
0489,137,76360,0,124750654,1.27267,0.116183
0490,458,76772,0,124757447,1.27953,0.116189
0491,245,77165,0,124763183,1.28608,0.116195
0492,231,77937,0,124768874,1.29895,0.1162
0493,30,77883,0,124773572,1.29805,0.116204
0494,207,78739,0,124778732,1.31232,0.116209
0495,296,78743,0,124784697,1.31238,0.116215
0496,205,79179,0,124789951,1.31965,0.11622
0497,95,98775,0,113818353,1.64625,0.106002
0498,132,71774,0,134204313,1.19623,0.124988
0499,422,80174,0,134210261,1.33623,0.124993
0500,294,80828,0,134215997,1.34713,0.124998
0501,193,81516,0,134221196,1.3586,0.125003
0502,226,81684,0,134226817,1.3614,0.125008
0503,467,81827,0,134233657,1.36378,0.125015
0504,287,82453,0,134239502,1.37422,0.12502
0505,216,82875,0,134244912,1.38125,0.125025
0506,137,83113,0,134250171,1.38522,0.12503
0507,42,83452,0,134255112,1.39087,0.125035
0508,378,83882,0,134261916,1.39803,0.125041
0509,354,84191,0,134268180,1.40318,0.125047
0510,217,84626,0,134274078,1.41043,0.125052
0511,100,100837,0,103416380,1.68062,0.096314
0512,511,71824,0,139672795,1.19707,0.13008
0513,225,85945,0,139678535,1.43242,0.130086
0514,78,86204,0,139683871,1.43673,0.130091
0515,405,86880,0,139690263,1.448,0.130097
0516,226,88449,0,139696178,1.47415,0.130102
0517,176,88561,0,139701897,1.47602,0.130108
0518,256,87939,0,139708077,1.46565,0.130113
0519,472,96559,0,139833624,1.60932,0.13023
0520,282,89555,0,142135551,1.49258,0.132374
0521,186,88859,0,142141628,1.48098,0.13238
0522,245,89471,0,142147939,1.49118,0.132386
0523,112,89153,0,142153858,1.48588,0.132391
0524,531,89671,0,142161429,1.49452,0.132398
0525,241,95074,0,126235978,1.58457,0.117566
0526,227,87173,0,149096965,1.45288,0.138857
0527,85,90578,0,149102568,1.50963,0.138863
0528,92,90942,0,149108193,1.5157,0.138868
0529,448,91138,0,149117291,1.51897,0.138876
0530,165,91764,0,149123105,1.5294,0.138882
0531,108,91997,0,149128739,1.53328,0.138887
0532,348,92095,0,149135224,1.53492,0.138893
0533,211,92809,0,149141368,1.54682,0.138899
0534,206,93199,0,149147450,1.55332,0.138904
0535,83,93230,0,149153103,1.55383,0.13891
0536,140,93509,0,149158872,1.55848,0.138915
0537,430,93970,0,149165825,1.56617,0.138922
0538,284,94552,0,149171967,1.57587,0.138927
0539,250,96544,0,156079856,1.60907,0.145361
0540,238,95104,0,156086014,1.58507,0.145366
0541,32,104944,0,158607959,1.74907,0.147715
0542,449,96235,0,158614809,1.60392,0.147722
0543,244,96318,0,158621088,1.6053,0.147727
0544,254,96517,0,158627318,1.60862,0.147733
0545,52,96816,0,158632835,1.6136,0.147738
0546,65,96967,0,158638399,1.61612,0.147744
0547,569,97288,0,158646363,1.62147,0.147751
0548,270,97842,0,158652963,1.6307,0.147757
0549,87,98019,0,158658787,1.63365,0.147763
0550,409,98633,0,158675269,1.64388,0.147778
0551,144,98899,0,158685050,1.64832,0.147787
0552,126,101384,0,164892755,1.68973,0.153568
0553,335,99801,0,164900098,1.66335,0.153575
0554,284,100225,0,164907237,1.67042,0.153582
0555,220,100597,0,164913907,1.67662,0.153588
0556,159,101029,0,164920292,1.68382,0.153594
0557,55,101540,0,164926256,1.69233,0.1536
0558,403,102300,0,164935164,1.705,0.153608
0559,192,102689,0,164941844,1.71148,0.153614
0560,193,103404,0,164948300,1.7234,0.15362
0561,123,103125,0,164954444,1.71875,0.153626
0562,154,115248,0,167048532,1.9208,0.155576
0563,360,104062,0,167057673,1.73437,0.155585
0564,220,104551,0,167064348,1.74252,0.155591
0565,122,106491,0,174443518,1.77485,0.162463
