patch,offset,limit,count-ms,lookup-mus,results
0,0,-0.002,0.272,0.285,0.002
1,0,-0.002,0.27,0.285,0.002
2,0,-0.002,0.269,0.287,0.002
3,0,-0.002,0.27,0.287,0.002
4,0,-0.002,0.271,0.285,0.002
5,0,-0.002,0.27,0.286,0.002
6,0,-0.002,0.269,0.287,0.002
7,0,-0.002,0.271,0.285,0.002
8,0,-0.002,0.27,0.285,0.002
9,0,-0.002,0.271,0.286,0.002
10,0,-0.002,0.272,0.286,0.002
11,0,-0.002,0.279,0.286,0.002
12,0,-0.002,0.269,0.288,0.002
13,0,-0.002,0.27,0.287,0.002
14,0,-0.002,0.272,0.286,0.002
15,0,-0.002,0.271,0.287,0.002
16,0,-0.002,0.27,0.287,0.002
17,0,-0.002,0.271,0.287,0.002
18,0,-0.002,0.271,0.286,0.002
19,0,-0.002,0.272,0.288,0.002
20,0,-0.002,0.272,0.285,0.002
21,0,-0.002,0.271,0.287,0.002
22,0,-0.002,0.27,0.289,0.002
23,0,-0.002,0.271,0.286,0.002
24,0,-0.002,0.272,0.286,0.002
25,0,-0.002,0.271,0.286,0.002
26,0,-0.002,0.271,0.288,0.002
27,0,-0.002,0.272,0.287,0.002
28,0,-0.002,0.27,0.287,0.002
29,0,-0.002,0.271,0.288,0.002
30,0,-0.002,0.272,0.286,0.002
31,0,-0.002,0.27,0.286,0.002
32,0,-0.002,0.27,0.288,0.002
33,0,-0.002,0.272,0.288,0.002
34,0,-0.002,0.273,0.286,0.002
35,0,-0.002,0.269,0.287,0.002
36,0,-0.002,0.27,0.288,0.002
37,0,-0.002,0.273,0.286,0.002
38,0,-0.002,0.27,0.286,0.002
39,0,-0.002,0.27,0.287,0.002
40,0,-0.002,0.271,0.286,0.002
41,0,-0.002,0.271,0.287,0.002
42,0,-0.002,0.27,0.288,0.002
43,0,-0.002,0.27,0.289,0.002
44,0,-0.002,0.271,0.285,0.002
45,0,-0.002,0.27,0.286,0.002
46,0,-0.002,0.271,0.273,0.002
47,0,-0.002,0.273,0.295,0.002
48,0,-0.002,0.272,0.272,0.002
49,0,-0.002,0.27,0.289,0.002
50,0,-0.002,0.272,0.287,0.002
51,0,-0.002,0.271,0.286,0.002
52,0,-0.002,0.272,0.287,0.002
53,0,-0.002,0.271,0.286,0.002
54,0,-0.002,0.272,0.288,0.002
55,0,-0.002,0.272,0.286,0.002
56,0,-0.002,0.271,0.288,0.002
57,0,-0.002,0.273,0.286,0.002
58,0,-0.002,0.271,0.285,0.002
59,0,-0.002,0.271,0.287,0.002
60,0,-0.002,0.272,0.286,0.002
61,0,-0.002,0.271,0.286,0.002
62,0,-0.002,0.271,0.287,0.002
63,0,-0.002,0.272,0.287,0.002
64,0,-0.002,0.273,0.286,0.002
65,0,-0.002,0.272,0.286,0.002
66,0,-0.002,0.272,0.287,0.002
67,0,-0.002,0.272,0.285,0.002
68,0,-0.002,0.27,0.286,0.002
69,0,-0.002,0.271,0.289,0.002
70,0,-0.002,0.273,0.286,0.002
71,0,-0.002,0.271,0.285,0.002
72,0,-0.002,0.27,0.287,0.002
73,0,-0.002,0.272,0.288,0.002
74,0,-0.002,0.274,0.286,0.002
75,0,-0.002,0.27,0.286,0.002
76,0,-0.002,0.272,0.288,0.002
77,0,-0.002,0.272,0.285,0.002
78,0,-0.002,0.27,0.287,0.002
79,0,-0.002,0.272,0.288,0.002
80,0,-0.002,0.272,0.287,0.002
81,0,-0.002,0.272,0.285,0.002
82,0,-0.002,0.271,0.286,0.002
83,0,-0.002,0.271,0.297,0.002
84,0,-0.002,0.272,0.285,0.002
85,0,-0.002,0.273,0.286,0.002
86,0,-0.002,0.27,0.288,0.002
87,0,-0.002,0.271,0.272,0.002
88,0,-0.002,0.271,0.27,0.002
89,0,-0.002,0.27,0.272,0.002
90,0,-0.002,0.272,0.286,0.002
91,0,-0.002,0.271,0.273,0.002
92,0,-0.002,0.272,0.274,0.002
93,0,-0.002,0.271,0.289,0.002
94,0,-0.002,0.272,0.286,0.002
95,0,-0.002,0.27,0.286,0.002
96,0,-0.002,0.271,0.289,0.002
97,0,-0.002,0.272,0.286,0.002
98,0,-0.002,0.271,0.286,0.002
99,0,-0.002,0.271,0.288,0.002
100,0,-0.002,0.271,0.272,0.002
101,0,-0.002,0.271,0.286,0.002
102,0,-0.002,0.27,0.288,0.002
103,0,-0.002,0.272,0.287,0.002
104,0,-0.002,0.271,0.271,0.002
105,0,-0.002,0.269,0.285,0.002
106,0,-0.002,0.271,0.287,0.002
107,0,-0.002,0.274,0.287,0.002
108,0,-0.002,0.271,0.286,0.002
109,0,-0.002,0.27,0.287,0.002
110,0,-0.002,0.274,0.286,0.002
111,0,-0.002,0.27,0.286,0.002
112,0,-0.002,0.27,0.288,0.002
113,0,-0.002,0.271,0.286,0.002
114,0,-0.002,0.271,0.271,0.002
115,0,-0.002,0.271,0.286,0.002
116,0,-0.002,0.27,0.274,0.002
117,0,-0.002,0.274,0.285,0.002
118,0,-0.002,0.276,0.286,0.002
119,0,-0.002,0.271,0.277,0.002
120,0,-0.002,0.272,0.286,0.002
